G TIN,Category,Sub Category,Name,Price,Brand,Description,Promotion
5010998992473	,"Occasions, Flowers & Gifting",Gifting,Adeletto Prosecco DOC Vino Spumante 75cl,£8.5,Adeletto,Vino Spumante - White Italian Wine,NA
5010998992473	,"Beers, Wines and Spirits",Champagne and Sparkling Wine,Adeletto Prosecco DOC Vino Spumante 75cl,£8.5,Adeletto,Vino Spumante - White Italian Wine,NA
6009706974961	,"Beers, Wines and Spirits",Rosé Wine,Stormhoek Fairtrade Moscato Rosé 75cl,£4,Stormhoek,Moscato Rosé Sweet Pétillant,NA
3700013103572	,"Beers, Wines and Spirits",Rosé Wine,Casanova Costa D'Oru 75cl,£7.5,Casanova,NA,NA
3378262200016	,"Beers, Wines and Spirits",Rosé Wine,Château du Rouët Provence Rosé 500ml,£8.5,Château du Rouët,NA,NA
3514123109658	,"Beers, Wines and Spirits",Rosé Wine,Gérard Bertrand Solar Grenache Rosé 750ml,£9,Gérard Bertrand,Organic Wine,NA
7798039594333	,"Beers, Wines and Spirits",Rosé Wine,Trivento Reserve Malbec Rose Wine Argentina 75cl,£8.5,Trivento,Malbec Rosé,NA
5010134919203	,"Beers, Wines and Spirits",Rosé Wine,Echo Falls Summer Berries Fruit Fusion 750ml,£5.5,Echo Falls,Alcoholic Mixed Beverage.,NA
5060152095892	,"Beers, Wines and Spirits",Rosé Wine,Brisarosa Limited Edition Rosé 75cl,£9,Brisarosa,A Beautifully Elegant Dry Rosé,NA
85000021095	,"Beers, Wines and Spirits",Rosé Wine,Barefoot Pink Moscato Rosé Wine 750ml,£6.75,Barefoot,Rosé Wine,NA
5000128861854	,Get Inspired,Co-op Fairtrade,Co-op Fairtrade Shiraz Rosé 75cl,£6,Co-op,Shiraz - Rosé Argentinian Wine,NA
5000128861854	,"Beers, Wines and Spirits",Rosé Wine,Co-op Fairtrade Shiraz Rosé 75cl,£6,Co-op,Shiraz - Rosé Argentinian Wine,NA
5000128725354	,Vegetarian and Vegan,Vegan,Co-op Fairtrade South African Rosé 75cl,£4.5,Co-op,Fairtrade Rosé,NA
5000128725354	,Get Inspired,Co-op Fairtrade,Co-op Fairtrade South African Rosé 75cl,£4.5,Co-op,Fairtrade Rosé,NA
5000128725354	,"Beers, Wines and Spirits",Rosé Wine,Co-op Fairtrade South African Rosé 75cl,£4.5,Co-op,Fairtrade Rosé,NA
3296180005394	,"Beers, Wines and Spirits",Chilled Beer and Wine,La Vieille Ferme 750ml,£8,La Vieille Ferme,Rosé Wine,NA
3296180005394	,"Beers, Wines and Spirits",Rosé Wine,La Vieille Ferme 750ml,£8,La Vieille Ferme,Rosé Wine,NA
3296180005394	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",La Vieille Ferme 750ml,£8,La Vieille Ferme,Rosé Wine,NA
8005415044313	,"Occasions, Flowers & Gifting",Gifting,Maresco Pinot Grigio 75cl,£6,Maresco,Pinot Grigio,NA
8005415044313	,"Beers, Wines and Spirits",Rosé Wine,Maresco Pinot Grigio 75cl,£6,Maresco,Pinot Grigio,NA
5060152096134	,"Beers, Wines and Spirits",Chilled Beer and Wine,Shoredrift Fairtrade Sauvignon Blanc 75cl,£7,Shoredrift,Sauvignon Blanc,NA
5060152096134	,"Beers, Wines and Spirits",White Wine,Shoredrift Fairtrade Sauvignon Blanc 75cl,£7,Shoredrift,Sauvignon Blanc,NA
5060152096134	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Shoredrift Fairtrade Sauvignon Blanc 75cl,£7,Shoredrift,Sauvignon Blanc,NA
5000128460279	,"Beers, Wines and Spirits",White Wine,Co-op Spanish White Wine 75cl,£4,Co-op,NA,NA
9322214009961	,"Beers, Wines and Spirits",White Wine,Yellow Tail Pinot Grigio 750ml,£7.5,Yellow Tail,Pinot Grigio,NA
5000128220644	,Vegetarian and Vegan,Vegan,Co-op Pinot Grigio 75cl,£4.95,Co-op,Pinot Grigio Delle Venezie DOC,NA
5000128220644	,"Beers, Wines and Spirits",White Wine,Co-op Pinot Grigio 75cl,£4.95,Co-op,Pinot Grigio Delle Venezie DOC,NA
5000128870931	,"Beers, Wines and Spirits",No and Low Alcohol,Co-op Low Alcohol Sauvignon Blanc 75cl,£3.4,Co-op,Sauvignon Blanc - White Spanish Wine,NA
5000128870931	,"Beers, Wines and Spirits",Chilled Beer and Wine,Co-op Low Alcohol Sauvignon Blanc 75cl,£3.4,Co-op,Sauvignon Blanc - White Spanish Wine,NA
5000128870931	,"Beers, Wines and Spirits",White Wine,Co-op Low Alcohol Sauvignon Blanc 75cl,£3.4,Co-op,Sauvignon Blanc - White Spanish Wine,NA
5000128870931	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Co-op Low Alcohol Sauvignon Blanc 75cl,£3.4,Co-op,Sauvignon Blanc - White Spanish Wine,NA
5000128898195	,"Beers, Wines and Spirits",White Wine,Co Op Soave 2.25L,£12.75,Co Op,NA,NA
5060152096332	,"Beers, Wines and Spirits",Chilled Beer and Wine,Pinot Pinot Pinot Grigio Spritzer 200ml,£2,Pinot Pinot,Aromatised wine-based drink,NA
5060152096332	,"Beers, Wines and Spirits",White Wine,Pinot Pinot Pinot Grigio Spritzer 200ml,£2,Pinot Pinot,Aromatised wine-based drink,NA
5060152096332	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Pinot Pinot Pinot Grigio Spritzer 200ml,£2,Pinot Pinot,Aromatised wine-based drink,NA
5018970094894	,"Beers, Wines and Spirits",White Wine,El Tesoro de las Montañas Chardonnay 75cl,£5.5,El Tesoro de las Montañas,Chardonnay,NA
5000128951746	,"Beers, Wines and Spirits",Chilled Beer and Wine,Co Op Irresistible Special Cuvée Prosecco 20cl,£3.5,Co Op,Prosecco - White Italian Wine,NA
5000128951746	,"Beers, Wines and Spirits",White Wine,Co Op Irresistible Special Cuvée Prosecco 20cl,£3.5,Co Op,Prosecco - White Italian Wine,NA
5000128951746	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Co Op Irresistible Special Cuvée Prosecco 20cl,£3.5,Co Op,Prosecco - White Italian Wine,NA
5000128951746	,Get Inspired,Co-op Irresistible Range,Co Op Irresistible Special Cuvée Prosecco 20cl,£3.5,Co Op,Prosecco - White Italian Wine,NA
5000128951746	,Vegetarian and Vegan,Vegan,Co Op Irresistible Special Cuvée Prosecco 20cl,£3.5,Co Op,Prosecco - White Italian Wine,NA
9415549802601	,"Beers, Wines and Spirits",White Wine,Oyster Bay Marlborough Sauvignon Blanc 750ml,£10,Oyster Bay,NA,NA
5028235012815	,"Beers, Wines and Spirits",White Wine,Co-op Lime Tree Chardonnay 3L,£19,Co-op,Lime Tree Chardonnay,NA
8005415058785	,"Beers, Wines and Spirits",White Wine,Villa Garducci Pinot Grigio 75cl,£5.25,Villa Garducci,Pinot Grigio,BUY ANY 2 FOR £10 (Offer valid for delivery until 28/06/2022).
7804303271159	,"Beers, Wines and Spirits",White Wine,Montes Reserva Chardonnay 75cl,£8,Montes,NA,NA
5000128240895	,"Beers, Wines and Spirits",White Wine,Co-op Lime Tree Chardonnay 75cl,£4.85,Co-op,Lime Tree Chardonnay,NA
5060152092860	,"Beers, Wines and Spirits",White Wine,Cestino Pecorino 75cl,£6.5,Cestino,NA,NA
9414024514275	,"Beers, Wines and Spirits",White Wine,Brancott Estate Sauvignon Blanc 750ml,£10,Brancott Estate,Sauvignon Blanc,NA
8410113001146	,"Beers, Wines and Spirits",White Wine,Torres Viña Sol Original 75cl,£7.5,Torres,NA,NA
8000586000182	,"Beers, Wines and Spirits",White Wine,Verdicchio dei Castelli di Jesi Classico 75cl,£6,Verdicchio dei Castelli di Jesi,NA,NA
5010134921060	,"Beers, Wines and Spirits",White Wine,Lambrini Original Lightly Sparkling Perry 125cl,£3.85,Lambrini,A lightly sparkling perry,NA
6003706001801	,"Beers, Wines and Spirits",White Wine,Vergelegen Fairtrade Octagon Sauvignon Blanc 750ml,£9,Vergelegen,Sauvignon Blanc,NA
5060152091955	,"Beers, Wines and Spirits",White Wine,Most Wanted Albariño 75cl,£8.65,Most Wanted,Albariño - White Spanish Wine,NA
7804320355979	,"Beers, Wines and Spirits",White Wine,Casillero del Diablo Pinot Grigio White Wine Chile 75cl,£6.75,Casillero del Diablo,NA,NA
85000028896	,"Beers, Wines and Spirits",White Wine,Barefoot White Zinfandel Rosé Wine 187ml,£2.4,Barefoot,"White Zinfandel, Rosé Wine, California",NA
6004786011278	,Get Inspired,Co-op Fairtrade,Arniston Bay Fairtrade Chenin Blanc Semillon 3L,£19,Arniston Bay,Chenin Blanc Semillon - White South African Wine,NA
6004786011278	,"Beers, Wines and Spirits",White Wine,Arniston Bay Fairtrade Chenin Blanc Semillon 3L,£19,Arniston Bay,Chenin Blanc Semillon - White South African Wine,NA
5060152096363	,"Beers, Wines and Spirits",Chilled Beer and Wine,PinotPinot Pinot Grigio Pink Spritzer 200ml,£2,PinotPinot,Pinot grigio pink spritzer,NA
5060152096363	,"Beers, Wines and Spirits",White Wine,PinotPinot Pinot Grigio Pink Spritzer 200ml,£2,PinotPinot,Pinot grigio pink spritzer,NA
5060152096363	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",PinotPinot Pinot Grigio Pink Spritzer 200ml,£2,PinotPinot,Pinot grigio pink spritzer,NA
5010134914116	,"Beers, Wines and Spirits",Chilled Beer and Wine,Voyage By Hardys Chardonnay 75cl,£5.25,Hardys,Chardonnay,BUY ANY 2 FOR £10 (Offer valid for delivery until 28/06/2022).
5010134914116	,"Beers, Wines and Spirits",White Wine,Voyage By Hardys Chardonnay 75cl,£5.25,Hardys,Chardonnay,BUY ANY 2 FOR £10 (Offer valid for delivery until 28/06/2022).
5010134914116	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Voyage By Hardys Chardonnay 75cl,£5.25,Hardys,Chardonnay,BUY ANY 2 FOR £10 (Offer valid for delivery until 28/06/2022).
5000128158022	,"Beers, Wines and Spirits",White Wine,Co Op Hock Rhein Deutscher Landwein 75cl,£4.6,Co Op,Hock - White German Wine,NA
5000128832243	,Vegetarian and Vegan,Vegan,Co-op Irresistible Fairtrade Sauvignon Blanc 75cl,£6.5,Co-op,Fairtrade Sauvignon Blanc 2021,NA
5000128832243	,"Beers, Wines and Spirits",Chilled Beer and Wine,Co-op Irresistible Fairtrade Sauvignon Blanc 75cl,£6.5,Co-op,Fairtrade Sauvignon Blanc 2021,NA
5000128832243	,"Beers, Wines and Spirits",White Wine,Co-op Irresistible Fairtrade Sauvignon Blanc 75cl,£6.5,Co-op,Fairtrade Sauvignon Blanc 2021,NA
5000128832243	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Co-op Irresistible Fairtrade Sauvignon Blanc 75cl,£6.5,Co-op,Fairtrade Sauvignon Blanc 2021,NA
3159560012262	,"Beers, Wines and Spirits",White Wine,Calvet Limited Release Sauvignon Blanc 75cl,£8,Calvet,NA,NA
9421901182038	,"Beers, Wines and Spirits",Chilled Beer and Wine,The Ned Sauvignon Blanc 750ml,£8,The Ned,NA,NA
9421901182038	,"Beers, Wines and Spirits",White Wine,The Ned Sauvignon Blanc 750ml,£8,The Ned,NA,NA
9421901182038	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",The Ned Sauvignon Blanc 750ml,£8,The Ned,NA,NA
9311789392219	,"Beers, Wines and Spirits",Chilled Beer and Wine,Oxford Landing Sauvignon Blanc 750ml,£6.25,Oxford Landing,Sauvignon Blanc,NA
9311789392219	,"Beers, Wines and Spirits",White Wine,Oxford Landing Sauvignon Blanc 750ml,£6.25,Oxford Landing,Sauvignon Blanc,NA
9311789392219	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Oxford Landing Sauvignon Blanc 750ml,£6.25,Oxford Landing,Sauvignon Blanc,NA
9312088201905	,"Beers, Wines and Spirits",Chilled Beer and Wine,Wolf Blass Yellow Label Chardonnay 750ml,£7.65,Wolf Blass,Chardonnay,NA
9312088201905	,"Beers, Wines and Spirits",White Wine,Wolf Blass Yellow Label Chardonnay 750ml,£7.65,Wolf Blass,Chardonnay,NA
9312088201905	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Wolf Blass Yellow Label Chardonnay 750ml,£7.65,Wolf Blass,Chardonnay,NA
7791540091193	,"Beers, Wines and Spirits",White Wine,Finca Las Moras Pinot Grigio 75cl,£7.25,Finca Las Moras,White Wine.,BUY 2 FOR £10 (Offer valid for delivery until 26/07/2022).
5000128743181	,"Beers, Wines and Spirits",White Wine,Co-op Fairtrade Torrontes Chardonnay 75cl,£5.25,Co-op,White Wine,NA
5000128623605	,Vegetarian and Vegan,Vegan,Co-op Irresistible Chablis 75cl,£14,Co-op,NA,NA
5000128623605	,"Beers, Wines and Spirits",White Wine,Co-op Irresistible Chablis 75cl,£14,Co-op,NA,NA
5000128599122	,Vegetarian and Vegan,Vegan,Co-op Orvieto Classico 75cl,£5.75,Co-op,White Italian Wine,NA
5000128599122	,"Beers, Wines and Spirits",White Wine,Co-op Orvieto Classico 75cl,£5.75,Co-op,White Italian Wine,NA
5000128979979	,"Beers, Wines and Spirits",White Wine,Co Op Irresistible Fiano 75cl,£7,Co Op,NA,NA
5010134919074	,"Beers, Wines and Spirits",White Wine,Banrock Station Chardonnay 750ml,£6.5,Banrock Station,NA,NA
5010134918077	,"Beers, Wines and Spirits",White Wine,Country Manor Medium Dry Finest Perry 3 Litre,£5.75,Country Manor,Perry with Sweetener,NA
5000128837163	,"Beers, Wines and Spirits",White Wine,Co-op Hock 3L,£17.5,Co-op,White German Wine,NA
5060152095625	,"Beers, Wines and Spirits",White Wine,Pinot Pinot Pinot Grigio Pink Fizz 200ml,£2.3,Pinot Pinot,Pinot Grigio - Rosé Hungarian Wine,BUY ANY 2 FOR £4 (Offer valid for delivery until 26/07/2022).
9349141002001	,"Beers, Wines and Spirits",White Wine,The Hidden Sea Chardonnay 750ml,£8,The Hidden Sea,2021 South Australia Chardonnay,NA
5000128797818	,"Beers, Wines and Spirits",White Wine,Co-op Fairtrade Colombard 75cl,£4.85,Co-op,NA,NA
5998623530422	,"Beers, Wines and Spirits",White Wine,Is this it? Pinot Blanc 75cl,£5.5,Is this it?,White Wine,NA
6009803763925	,"Beers, Wines and Spirits",White Wine,Bruce Jack Sauvignon Blanc 750ml,£7.25,Bruce Jack,NA,NA
3296184016181	,"Beers, Wines and Spirits",White Wine,Studio by Miraval White,£12,Miraval,NA,NA
3296180005400	,"Beers, Wines and Spirits",White Wine,La Vieille Ferme 750ml,£7,La Vieille Ferme,White Wine,NA
9414603413456	,"Beers, Wines and Spirits",White Wine,Babich Rosé 750ml,£9,Babich,NA,NA
5025148130094	,"Beers, Wines and Spirits",White Wine,Pacific Mountain Chardonnay 75cl,£7,Pacific Mountain,Chardonnay - White Californian Wine,NA
3760040433844	,"Beers, Wines and Spirits",White Wine,Siléne Chardonnay 750ml,£10,Siléne,Chardonnay,NA
5000128743228	,"Beers, Wines and Spirits",White Wine,Co-op Fairtrade Pinot Grigio 75cl,£6.5,Co-op,White Wine,NA
9421025023620	,"Beers, Wines and Spirits",White Wine,Yealands Sauvignon Blanc Marlborough 75cl,£10,Yealands,Sauvignon Blanc - White New Zealand Wine,NA
9421025023620	,"Beers, Wines and Spirits",Chilled Beer and Wine,Yealands Sauvignon Blanc Marlborough 75cl,£10,Yealands,Sauvignon Blanc - White New Zealand Wine,NA
9421025023620	,Vegetarian and Vegan,Vegan,Yealands Sauvignon Blanc Marlborough 75cl,£10,Yealands,Sauvignon Blanc - White New Zealand Wine,NA
7613287364654	,Free From,Milk Free,Wunda Original Plant Based Alternative Milk 950ml,£2,Wunda,Pea Protein Drink with Vitamins and Calcium. UHT.,NA
7613287364654	,Vegetarian and Vegan,Vegan,Wunda Original Plant Based Alternative Milk 950ml,£2,Wunda,Pea Protein Drink with Vitamins and Calcium. UHT.,NA
7613287364654	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Wunda Original Plant Based Alternative Milk 950ml,£2,Wunda,Pea Protein Drink with Vitamins and Calcium. UHT.,NA
5010825000296	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Delamere Dairy Whole Sterilised Milk 1 Litre,£1.25,Delamere Dairy,"Whole, sterilised, homogenised milk",NA
5010825003945	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Delamere Dairy Skimmed Sterilised Milk 1 Litre,£1.25,Delamere Dairy,"Skimmed, sterilised, homogenised milk",NA
5411188110835	,Free From,Milk Free,Alpro Almond Long Life Drink 1L,£1.9,Alpro,Almond drink with added calcium and vitamins.,NA
5411188110835	,"Dairy, Eggs and Chilled Juice",Dairy Free Alternatives,Alpro Almond Long Life Drink 1L,£1.9,Alpro,Almond drink with added calcium and vitamins.,NA
5411188110835	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Alpro Almond Long Life Drink 1L,£1.9,Alpro,Almond drink with added calcium and vitamins.,NA
5411188110835	,"Dairy, Eggs and Chilled Juice",Dairy Free Drinks,Alpro Almond Long Life Drink 1L,£1.9,Alpro,Almond drink with added calcium and vitamins.,NA
5411188110835	,Vegetarian and Vegan,Vegan,Alpro Almond Long Life Drink 1L,£1.9,Alpro,Almond drink with added calcium and vitamins.,NA
7613031513093	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Nesquik Banana Flavoured Milkshake Powder 300g Tub,£2.5,Nesquik,Banana Flavour Milkshake Mix with Added Vitamin C and D for Milk.,NA
5000128078115	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Co-op British Whole Longlife UHT Milk 1.76 Pints/1 Litre,£1.15,Co-op,UHT Longlife Standardised Homogenised Milk.,NA
9421025023620	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Yealands Sauvignon Blanc Marlborough 75cl,£10,Yealands,Sauvignon Blanc - White New Zealand Wine,NA
6004786011155	,Get Inspired,Co-op Fairtrade,Arniston Bay Fairtrade Chenin Blanc Semillon 750ml,£5.35,Arniston Bay,Colombard Chenin Blanc - White South African Wine,NA
6004786011155	,"Beers, Wines and Spirits",White Wine,Arniston Bay Fairtrade Chenin Blanc Semillon 750ml,£5.35,Arniston Bay,Colombard Chenin Blanc - White South African Wine,NA
7804320301174	,"Beers, Wines and Spirits",White Wine,Casillero del Diablo Sauvignon Blanc 75cl,£6.75,Casillero del Diablo,White Wine,NA
5000128964784	,"Beers, Wines and Spirits",White Wine,Co-op Chilean Sauvignon Blanc 18.7cl,£2,Co-op,White Chilean Wine,BUY ANY 2 FOR £3.50 (Offer valid for delivery until 26/07/2022).
5060078185677	,"Beers, Wines and Spirits",White Wine,Blossom Hill Crisp & Fruity White Wine 750ml,£5.75,Blossom Hill,Crisp & Fruity White Wine,NA
6009706977252	,"Beers, Wines and Spirits",White Wine,South Cove Sauvignon Blanc 75cl,£10,South Cove,Sauvignon Blanc,NA
5060100602936	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Koko Life UHT 1L,£2,Koko,"Dairy Free Alternative to Milk Made with Coconut Milk, Calcium and Added Vitamins and Minerals",NA
5060266970023	,Free From,Milk Free,Provitamil Dairy Free Oat Drink 1L,£1.55,Provitamil,NA,NA
5060266970023	,Vegetarian and Vegan,Vegan,Provitamil Dairy Free Oat Drink 1L,£1.55,Provitamil,NA,NA
5060266970023	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Provitamil Dairy Free Oat Drink 1L,£1.55,Provitamil,NA,NA
5060266970023	,"Dairy, Eggs and Chilled Juice",Fresh Milk,Provitamil Dairy Free Oat Drink 1L,£1.55,Provitamil,NA,NA
5010067313352	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Crusha Raspberry Flavour Milkshake Mix 500ml,£1.85,Crusha,Raspberry flavour no added sugar milkshake mix with sweeteners,NA
7613031513062	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Nesquik Chocolate Flavoured Milkshake Powder 300g Tub,£2.5,Nesquik,Chocolate Flavour Milkshake Mix with Added Vitamins D and C for Milk.,NA
5411188300243	,Free From,Milk Free,Alpro Soya Vanilla Long Life Drink 1L,£1.7,Alpro,"Soya drink, vanilla flavour, with added calcium and vitamins.",NA
5411188300243	,"Dairy, Eggs and Chilled Juice",Dairy Free Alternatives,Alpro Soya Vanilla Long Life Drink 1L,£1.7,Alpro,"Soya drink, vanilla flavour, with added calcium and vitamins.",NA
5411188300243	,"Dairy, Eggs and Chilled Juice",Long Life UHT Milk,Alpro Soya Vanilla Long Life Drink 1L,£1.7,Alpro,"Soya drink, vanilla flavour, with added calcium and vitamins.",NA
5411188300243	,"Dairy, Eggs and Chilled Juice",Dairy Free Drinks,Alpro Soya Vanilla Long Life Drink 1L,£1.7,Alpro,"Soya drink, vanilla flavour, with added calcium and vitamins.",NA
9311789475974	,"Beers, Wines and Spirits",White Wine,Yalumba The Y Series Viognier 750ml,£9,Yalumba,The Y Series Viognier,NA
4003301085352	,"Beers, Wines and Spirits",White Wine,Peter Mertes Dry Riesling 75cl,£6.25,Peter Mertes,NA,NA
3221580052921	,"Beers, Wines and Spirits",White Wine,Muscadet Sèvre et Maine Château De La Petite Giraudière 75cl,£7.75,Muscadet Sèvre et Maine,Wine,NA
4003301046346	,"Beers, Wines and Spirits",White Wine,Kleine Kapelle Pinot Grigio 0.75L,£6.25,Kleine Kapelle,NA,NA
3385290001003	,"Beers, Wines and Spirits",White Wine,Domaine Pouilly-Fumé 750ml,£14,Domaine,NA,NA
5000128273961	,Vegetarian and Vegan,Vegan,Co-op Fairtrade South African White Wine 75cl,£4.5,Co-op,Fairtrade White Wine,NA
5000128273961	,Get Inspired,Co-op Fairtrade,Co-op Fairtrade South African White Wine 75cl,£4.5,Co-op,Fairtrade White Wine,NA
5000128273961	,"Beers, Wines and Spirits",White Wine,Co-op Fairtrade South African White Wine 75cl,£4.5,Co-op,Fairtrade White Wine,NA
3760040428352	,"Beers, Wines and Spirits",Chilled Beer and Wine,Paul Mas Picpoul de Pinet 750ml,£8.5,Paul Mas,White wine,NA
7791203002221	,"Beers, Wines and Spirits",Red Wine,Testimonio Cabernet Sauvignon Syrah & Tannat 750ml,£10,Bodega Luigi Bosca,Red Wine,NA
5411188300243	,Vegetarian and Vegan,Vegan,Alpro Soya Vanilla Long Life Drink 1L,£1.7,Alpro,"Soya drink, vanilla flavour, with added calcium and vitamins.",NA
5411188115366	,Free From,Milk Free,Alpro Oat Long Life Drink 1L,£1.25,Alpro,Oat drink with added calcium and vitamins.,NA
5411188115366	,"Dairy, Eggs and Chilled Juice",Dairy Free Alternatives,Alpro Oat Long Life Drink 1L,£1.25,Alpro,Oat drink with added calcium and vitamins.,NA
3760040428352	,"Beers, Wines and Spirits",White Wine,Paul Mas Picpoul de Pinet 750ml,£8.5,Paul Mas,White wine,NA
3760040428352	,Get Inspired,"Chilled Beer, Wine and Soft Drinks",Paul Mas Picpoul de Pinet 750ml,£8.5,Paul Mas,White wine,NA
5000128612807	,Vegetarian and Vegan,Vegan,Co-op Irresistible Marsanne 75cl,£8,Co-op,Marsanne - White French Wine,NA
5000128612807	,"Beers, Wines and Spirits",White Wine,Co-op Irresistible Marsanne 75cl,£8,Co-op,Marsanne - White French Wine,NA
