Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
"Confectionery, Crisps & Snacks",916975,5010478900455	,MINIONS CHEW BAR,60 x 18grm,£0.15,£4.29,20.0%,In Stock,Swizzels Matlow,Illumination Made,No
"Confectionery, Crisps & Snacks",445482,90111334	,STARBURST ORIGINAL STICK,24 x 45grm,£0.59,£6.69,20.0%,In Stock,Starburst,Starburst Original Fruit Chews Sweets 45g,No
"Confectionery, Crisps & Snacks",445481,4009900489997	,STARBURST FAVE REDS,24 x 45grm,£0.59,£6.69,20.0%,In Stock,Starburst,Starburst Fave Reds Fruit Chews Sweets 45g,No
"Confectionery, Crisps & Snacks",763906,4009900534970	,SKITTLES GIANT FRUIT,36 x 45grm,£0.45,£9.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Skittles Giants Fruit Sweets Bag 45g,No
"Confectionery, Crisps & Snacks",775587,84196675	,CHUPA CHUPS FRUIT DISPLAY BOX,100 x 12grm,£0.20,£11.29,20.0%,In Stock,Tennant & Ruttle,NA,No
"Confectionery, Crisps & Snacks",776006,5000237125090	,KP S&V 1.00,16X65GRM,£1.00,£9.09,20.0%,In Stock,KP Snacks Ltd,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",751632,4009900522120	,SKITTLES FRUITS,36 x 45grm,£0.45,£9.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Skittles Fruits Sweets Bag 45g,No
"Confectionery, Crisps & Snacks",751631,4009900522106	,SKITTLES SOURS,36 x 45grm,£0.45,£9.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Skittles Crazy Sours Sweets Bag 45g,No
"Confectionery, Crisps & Snacks",916974,5010478900455	,MINIONS CHEW BAR,360X18GRM,£0.15,£24.15,20.0%,In Stock,Swizzels Matlow,Illumination Made,No
"Confectionery, Crisps & Snacks",744868,4009900514323	,STARBURST 49P,24 x 45grm,£0.49,£6.69,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Starburst Original Fruit Chews Sweets £0.49 PMP 45g,No
"Confectionery, Crisps & Snacks",744862,4009900514910	,SKITTLES FRUIT 49P,36 x 45grm,£0.49,£9.69,20.0%,In Stock,Mars Wrigley DAP UK Ltd,49p RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",408694,5010478481039	,SWIZZELS LOVE HEART LIPSTICKS,60X1PK,£0.20,£6.19,20.0%,In Stock,Swizzels,Swizzels Love Hearts Lipstick,No
"Confectionery, Crisps & Snacks",408693,5010478481039	,SWIZZELS LOVE HEART LIPSTICKS,360X1PK,£0.20,£29.95,20.0%,In Stock,Swizzels,NA,No
"Confectionery, Crisps & Snacks",752786,7622210400079	,CADBURY ECLAIRS BAG,7X166GRM,£1.29,£4.99,20.0%,In Stock,Kraft Foods UK Ltd,Cadbury Eclairs Classic Chocolate Bag 166g,No
"Confectionery, Crisps & Snacks",764188,7622201124830	,BOURNVILLE ORANGE 1.00,18 x 100grm,£1.00,£11.99,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade FoundationCocoa Life helps farmers get the most from their cocoa trees through environmentally friendly farmingwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",763796,7613036992244	,AERO CARAMEL BAR 1.00,15X90GRM,£1.00,£9.49,20.0%,In Stock,Nestle UK Ltd,Cocoa Plan®Working with the Rainforest Alliance to support cocoa farmers and their communities. Find out more at ra.orgWho will you Shaero with?,No
"Confectionery, Crisps & Snacks",773343,7613033978807	,AERO LARGE MILK 1.00,15X90GRM,£1.00,£9.49,20.0%,In Stock,Aero,"AERO is part of the Nestle Cocoa Plan, which works with UTZ to ensure a better future for cocoa farmers and even better chocolate for you. Find out more at www.nestlecocoaplan.comEnjoying chocolate as part of a varied, balanced diet and a healthy lifestyle, is one of life's little pleasures.Visit https://www.facebook.com/aerobubblychocolate or http://www.aerochocolate.co.uk/ for more information",No
"Confectionery, Crisps & Snacks",773341,7613033979064	,AERO LARGE P/MINT 1.00,15X90GRM,£1.00,£9.49,20.0%,In Stock,Aero,"AERO is part of the Nestle Cocoa Plan, which works with UTZ to ensure a better future for cocoa farmers and even better chocolate for you. Find out more at www.nestlecocoaplan.comEnjoying chocolate as part of a varied, balanced diet and a healthy lifestyle, is one of life's little pleasures.Visit https://www.facebook.com/aerobubblychocolate or http://www.aerochocolate.co.uk/ for more information",No
"Confectionery, Crisps & Snacks",754027,7622210594662	,CADBURY BOURNVILLE 1.00,18 x 100grm,£1.00,£11.99,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade FoundationThanks to cocoa life we are helping farms to protect  the forests around themwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",658011,50251797	,POLO SUGAR FREE MINTS,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",658010,50251001	,POLO SPEARMINT ROLL,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",776005,5000237131213	,KP OSP 1.00,16X65GRM,£1.00,£9.09,20.0%,In Stock,KP Snacks Ltd,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",658000,50189779	,POLO ORIGINAL ROLL,32X34GRM,£0.59,£10.19,20.0%,In Stock,Polo,"Remember to enjoy POLO® as part of a varied, balanced  diet and a healthy lifestyle.Can't get enough minty refreshment? Visit us at www.nestle.co.uk.",No
"Confectionery, Crisps & Snacks",310399,23666	,SWIZZELS RAINBOW DROPS,60X10GRM,£0.10,£3.99,20.0%,In Stock,Swizzels Matlow,NA,No
"Confectionery, Crisps & Snacks",754289,5012159023149	,TAYTO SPICY BIKERS,36 x 30grm,£0.79,£15.99,20.0%,In Stock,Tayto Group Ltd,Head to www.tayto.com to arrange a tour!,No
"Confectionery, Crisps & Snacks",790349,7613287228765	,FRUIT PASTILLE VEGAN 1.00,10X114GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
"Confectionery, Crisps & Snacks",769401,5060402909368	,TRACKER PEANUT & CARAMEL5PK,7X130GRM,£1.29,£5.49,20.0%,In Stock,SHS Distributors,Tracker,No
"Confectionery, Crisps & Snacks",756067,7613036873932	,ROWNTREE MIXED 1.00#,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
"Confectionery, Crisps & Snacks",754192,7622210610805	,M/BASS FIZZY FISH 1.00,12 x 160grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",684303,5010478214545	,DRUMSTICKS CHOOS 1.00,12 x 135grm,£1.00,£6.69,20.0%,In Stock,Swizzels Matlow,Facebook is not available to under 13sFacebook SwizzelsTwitter @SwizzelsMatlow,No
"Confectionery, Crisps & Snacks",773476,5034660522485	,CADBURYS CHOC ECLAIR 1.00,12 x 130grm,£1.00,£6.29,20.0%,In Stock,Cadbury,Cadbury Eclairs Classic £1 Chocolate Bag 130g,No
"Confectionery, Crisps & Snacks",684302,5010478227811	,REFRESHERS CHOOS 1.00,12 x 135grm,£1.00,£6.69,20.0%,In Stock,Swizzels Matlow,Facebook: is not available to under 13s,No
"Confectionery, Crisps & Snacks",756068,8593893752917	,ROWNTREE RANDOMS 1.00#,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees",No
"Confectionery, Crisps & Snacks",769400,5060402909405	,TRACKER CHOC & PEANUT 5PK,7X130GRM,£1.29,£5.49,20.0%,In Stock,SHS Distributors,Tracker Chocolate &,No
"Confectionery, Crisps & Snacks",103041,7613033979095	,AERO LARGE ORANGE 1.00,15X90GRM,£1.00,£9.49,20.0%,In Stock,Aero,"AERO is part of the Nestle Cocoa Plan, which works with UTZ to ensure a better future for cocoa farmers and even better chocolate for you. Find out more at www.nestlecocoaplan.comEnjoying chocolate as part of a varied, balanced diet and a healthy lifestyle, is one of life's little pleasures.Visit https://www.facebook.com/aerobubblychocolate or http://www.aerochocolate.co.uk/ for more information",No
"Confectionery, Crisps & Snacks",530600,7622210654212	,M/BASS SPORTS MIX 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",538918,7622210654175	,M/BASS WINEGUMS 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,Maynards Bassetts Wine Gums £1 Sweets Bag 165g,No
"Confectionery, Crisps & Snacks",530597,7622210654274	,M/BASS MINI GEMS 1.00,12 x 160grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",530596,7622210654236	,M/BASS LIQUORICE ALL 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,Maynards Bassetts Liquorice Allsorts £1 Sweets Bag 165g,No
"Confectionery, Crisps & Snacks",530323,7622210654199	,M/BASS JELLY BABIES 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",551074,7622210683106	,M/BASS TANGY WINEGUMS 1.00,12 x 165grm,£1.00,£6.29,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.net,No
"Confectionery, Crisps & Snacks",426697,8723400770497	,MENTOS MINT BAGS 1.00,12 x 135grm,£1.00,£6.99,20.0%,In Stock,Mentos,For diet suitability information please go to www.mentos.co.uk/products,No
"Confectionery, Crisps & Snacks",916977,5010478740129	,SQUASHIES MINIONS 1.00,12 x 120grm,£1.00,£6.49,20.0%,In Stock,Swizzels Matlow,Illumination Made,No
"Confectionery, Crisps & Snacks",426696,8723400770473	,MENTOS FRUIT BAGS 1.00,12 x 135grm,£1.00,£6.99,20.0%,In Stock,Mentos,Mentos Fruit Bag 135g,No
"Confectionery, Crisps & Snacks",916976,5010478750128	,MINIONS CHEWS 1.00,12 x 120grm,£1.00,£6.69,20.0%,In Stock,Swizzels Matlow,Swizzels Minions Tropical Chew Bars 120g,No
"Confectionery, Crisps & Snacks",768769,5900951287893	,MILKYWAY STARS 60P,36 x 33grm,£0.60,£13.89,20.0%,In Stock,Mars Wrigley DAP UK Ltd,60p RRP,No
"Confectionery, Crisps & Snacks",768770,5000159533713	,BOUNTY DARK 60P,24 x 57grm,£0.60,£9.29,20.0%,In Stock,Mars Wrigley DAP UK Ltd,60p RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",916213,8445290019554	,FRUIT GUMS VEGAN 1.00,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Have you tried Rowntree’s® Fruit Pastilles? They’re deliciously chewy, and also Vegan Friendly!",No
"Confectionery, Crisps & Snacks",916211,8445290094209	,ROWNTREE MIXED VEG 1.00,10X120GRM,£1.00,£5.29,20.0%,In Stock,Nestle UK Ltd,"Visit us at www.rowntrees.co.uk, www.facebook.com/rowntrees or www.twitter.com/rowntrees.",No
"Confectionery, Crisps & Snacks",780622,5000127770010	,KELLOGGS FROSTIES CEREAL& MILK BAR,25X25GRM,£0.69,£7.29,20.0%,In Stock,Kellogg's,Kellogg's Frosties Cereal &,No
"Confectionery, Crisps & Snacks",780621,5000127780019	,KELLOGGS COCOPOPS CEREAL& MILK BA,25X25GRM,£0.69,£7.29,20.0%,In Stock,Kellogg's,NA,No
"Confectionery, Crisps & Snacks",774025,5000127731257	,R/K SQUARES MARSHMALLOW,30X28GRM,£0.79,£9.95,20.0%,In Stock,Kellogg's,Kellogg's Rice Krispies Squares Cereal Bar Marshmallow 28g,No
"Confectionery, Crisps & Snacks",774024,5000127730168	,R/K SQUARES CARAMEL CHOC,30 x 36grm,£0.79,£9.95,20.0%,In Stock,Kellogg's,Kellogg's Rice Krispies Squares Chocolate and Caramel  Cereal Bar 36g,No
"Confectionery, Crisps & Snacks",774023,5050083449031	,R/K SQUARES CHOCOLATE,30 x 36grm,£0.79,£9.95,20.0%,In Stock,Kellogg's,Kellogg's Rice Krispies Squares Cereal Bar Totally Chocolate 36g,No
"Confectionery, Crisps & Snacks",916833,7622201685577	,CADBURY TWO MYSTERY BAR,36 x 43grm,£0.85,£16.99,20.0%,In Stock,Kraft Foods UK Ltd,"BeTreatwise.netSolve the Mystery Flavour for a Chance  to WinUK, ROI & Channel Islands, 18+ only. 10:00 11/07/22 -  17:00 07/10/22. Purchase one or both of the Cadbury Mystery  Bars (Mystery Bar 01; Mystery Bar 02), then visit mysterybars.cadbury.co.uk and guess the flavour of one or both of the  bars and complete the online form providing your details (full name, address, phone number, email address), place of purchase and which Mystery Bar your guess is for. If you guess  correctly, you will be entered into the Prize Draw. Prizes:  2 winners to each win either 1 x £/€5k bespoke holiday or 1  x £/€5k cash prize or 1 x £/€5k bespoke adventure holiday. Prize to be randomly allocated as part of the mystery. 1 prize per Mystery Bar Flavour (01&02). Retain receipt. Internet  access required. Max 1 entry per person per day per bar (Mystery Bar Flavour (01,02)). Max 1 Prize per person. Exclusions to holidays may apply. Visit mysterybars.cadbury.co.uk/terms-and-conditions for full T&Cs, Prize details and NI NPN. Promoter: Mondelez Europe Services GmbH - UK Branch, Cadbury  House, Sanderson Road, Uxbridge, UB8 1DH.",No
"Confectionery, Crisps & Snacks",916832,7622201685294	,CADBURY ONE MYSTERY BAR,36 x 43grm,£0.85,£16.99,20.0%,In Stock,Kraft Foods UK Ltd,"BeTreatwise.netSolve the Mystery Flavour for a Chance  to WinUK, ROI & Channel Islands, 18+ only. 10:00 11/07/22 -  17:00 07/10/22. Purchase one or both of the Cadbury Mystery  Bars (Mystery Bar 01; Mystery Bar 02), then visit mysterybars.cadbury.co.uk and guess the flavour of one or both of the  bars and complete the online form providing your details (full name, address, phone number, email address), place of purchase and which Mystery Bar your guess is for. If you guess  correctly, you will be entered into the Prize Draw. Prizes:  2 winners to each win either 1 x £/€5k bespoke holiday or 1  x £/€5k cash prize or 1 x £/€5k bespoke adventure holiday. Prize to be randomly allocated as part of the mystery. 1 prize per Mystery Bar Flavour (01&02). Retain receipt. Internet  access required. Max 1 entry per person per day per bar (Mystery Bar Flavour (01,02)). Max 1 Prize per person. Exclusions to holidays may apply. Visit mysterybars.cadbury.co.uk/terms-and-conditions for full T&Cs, prize details and NI NPN. Promoter: Mondelez Europe Services GmbH - UK Branch, Cadbury  House, Sanderson Road, Uxbridge, UB8 1DH.",No
"Confectionery, Crisps & Snacks",768731,5000159532877	,GALAXY MILK 60P,24 x 42grm,£0.60,£8.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,100% Responsibly Sourced CocoaWe source Rainforest Alliance Certified cocoa under the mass balance method.Galaxy®  Smooth,No
"Confectionery, Crisps & Snacks",769915,7622201149819	,CADBURY WISPA GOLD DUO,32X67GRM,£0.89,£17.39,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",769912,5034660518471	,DOUBLE DECKER DUO,32X74GRM,£0.89,£17.39,20.0%,In Stock,Cadbury,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",795963,5391532122724	,FULFIL CRISPY PEANUT PROTEIN BAR,18X37GRM,£1.69,£16.99,20.0%,In Stock,Richmond Marketing NI Ltd,Fulfil Vitamin & Protein Bar Crispy,No
"Confectionery, Crisps & Snacks",497588,5000328698823	,WALKERS CHEESE & ONION,32X32.GRM,£0.75,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",795964,5391532122731	,FULFIL CRISPY CARAMEL PROTEIN BAR,18X37GRM,£1.69,£16.99,20.0%,In Stock,Richmond Marketing NI Ltd,Fulfil Vitamin & Protein Bar Crispy Caramel Flavour 37g,No
"Confectionery, Crisps & Snacks",745082,5034660518457	,CAD BOOST DUO,32X63GRM,£0.89,£17.39,20.0%,In Stock,Cadbury,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",657848,5034660520825	,CADBURY WISPA DUO,32X47GRM,£0.89,£17.39,20.0%,In Stock,Cadbury,BeTreatwise.netGet to know your treats1 bar = 6 % of the RI* of kcal*% reference intake of an average adult (8400  kJ / 2000 kcal)Cocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",556280,5000159504492	,TWIX 60P,160X50GRM,£0.60,£59.79,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Twix Chocolate Biscuit £0.60 PMP Twin Bars 50g,No
"Confectionery, Crisps & Snacks",654974,5000237007471	,DISCOS ASSORTED 6PK,28X153GRM,£1.25,£28.79,0.0%,In Stock,KP Snacks Ltd,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",915744,5000237135600	,ROYSTERS STEAK 1.00,20X60GRM,£1.00,£11.49,20.0%,In Stock,KP Snacks Ltd,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",793633,5000237123850	,SKIPS PRAWN COCKTAIL 6PK,20X78.GRM,£1.25,£20.79,0.0%,In Stock,KP Snacks Ltd,"The Hundred Official Team PartnerDiscover Cricket, Get Active thehundred.comSnacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",915528,5000237137307	,MCCOYS KING PRAWN 1.00,20X65GRM,£1.00,£11.49,20.0%,In Stock,KP Snacks Ltd,"The Hundred Official Team PartnerDiscover Cricket, Get Activethehundred.comSnacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",555062,5000159504522	,BOUNTY 60P,24 x 57grm,£0.60,£9.29,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Bounty Coconut,No
"Confectionery, Crisps & Snacks",555068,5000159504669	,SNICKERS 60P,48 x 48grm,£0.60,£18.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Snickers Chocolate £0.60 PMP Bar 48g,No
"Confectionery, Crisps & Snacks",122046,5000237015704	,KP FRISPS ASSORTED 6PK,24X168GRM,£1.25,£24.79,0.0%,In Stock,KP Snacks Ltd,"Snacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",714888,5000328774800	,WALKERS OVEN BAKED CHEESE & ONION,32 x 37.5grm,£0.79,£14.29,20.0%,In Stock,Walkers,WALKERS Baked Cheese & Onion Flavour 37.5g,No
"Confectionery, Crisps & Snacks",497600,5000328347790	,WALKERS READY SALTED CRISPS,32X32.GRM,£0.75,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",562228,5000328329833	,WALKERS ROAST CHICKEN CRISPS,32X33GRM,£0.75,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",497605,5000328461755	,WALKERS SALT & VINEGAR CRISPS,32X32.GRM,£0.75,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",497606,5000328452579	,WALKERS PRAWN COCKTAIL CRISPS,32X32.GRM,£0.75,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",497599,5000328338507	,WALKERS SMOKEY BACON CRISPS,32X32.GRM,£0.75,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, scan this code or visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",555061,5000159504645	,MARS BARS 60P,48 x 51grm,£0.60,£18.49,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Mars Chocolate £0.60 PMP Bar 51g,No
"Confectionery, Crisps & Snacks",497596,5000328902616	,WALKERS PICKLED ONION CRISPS,32X32.GRM,£0.75,£13.49,20.0%,In Stock,Walkers,"To find out more about how we care for our spuds and our planet, visit www.walkers.co.uk/sustainability",No
"Confectionery, Crisps & Snacks",436249,5000159479653	,M&MS PEANUT BAG 1.00,16X82GRM,£1.00,£10.69,20.0%,In Stock,M&M's,M&M's,No
"Confectionery, Crisps & Snacks",655986,5000328988382	,WALKERS MAX HOT CHICKEN WINGS,24 x 50grm,£0.89,£12.99,20.0%,In Stock,Walkers Ltd,Find us on Facebook and Twitter,No
"Confectionery, Crisps & Snacks",785420,5900951293610	,M&MS BROWNIE 1.00,16X70GRM,£1.00,£10.69,20.0%,In Stock,Mars Wrigley DAP UK Ltd,M&M's Brownie Chocolate £1 PMP Treat Bag 70g,No
"Confectionery, Crisps & Snacks",785422,5000159537926	,MALTESER ORANGE 1.00,20X68GRM,£1.00,£12.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",497362,5000328590929	,WOTSITS CHEESY SNACKS,32X23GRM,£0.79,£13.49,20.0%,In Stock,Walkers,Walkers Wotsits Really Cheesy Snacks 22.5g,No
"Confectionery, Crisps & Snacks",497357,5000328583839	,QUAVERS CHEESE,32X20GRM,£0.79,£13.49,20.0%,In Stock,Walkers,Walkers Quavers Cheese Snacks 20g,No
"Confectionery, Crisps & Snacks",916565,5000237134467	,MCCOYS MEXICAN CHILLI 1.00,20X65GRM,£1.00,£11.49,20.0%,In Stock,KP Snacks Ltd,"The Hundred Official Team PartnerDiscover Cricket, Get Activethehundred.comSnacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",916564,5000237130919	,MCCOYS THAI CHICKEN 1.00,20X65GRM,£1.00,£11.49,20.0%,In Stock,KP Snacks Ltd,"The Hundred Official Team PartnerDiscover Cricket, Get Activethehundred.comSnacks can be enjoyed as part of a balanced diet and healthy lifestyle, including regular exercise.",No
"Confectionery, Crisps & Snacks",688660,5000159511599	,MALTESER BUTTONS 1.00,20X68GRM,£1.00,£12.99,20.0%,In Stock,Mars Wrigley DAP UK Ltd,Maltesers Buttons Chocolate £1 PMP Treat Bag 68g,No
"Confectionery, Crisps & Snacks",655760,5900951271540	,M&MS MIXED 1.00,16 x 80grm,£1.00,£10.69,20.0%,In Stock,Mars Wrigley DAP UK Ltd,M&M's Mix Chocolate £1 PMP Treat Bag 80g,No
"Confectionery, Crisps & Snacks",775496,5000159533058	,GALAXY ORANGE 1.00,24X110GRM,£1.00,£16.09,20.0%,In Stock,Mars Wrigley DAP UK Ltd,£1 RRP****Recommended Retail Price,No
"Confectionery, Crisps & Snacks",545972,5000159500920	,M&MS CRISPY 1.00,16X77GRM,£1.00,£10.69,20.0%,In Stock,Mars Wrigley DAP UK Ltd,www.mymms.co.uk,No
"Confectionery, Crisps & Snacks",108815,5900951139246	,GALAXY CARAMEL 1.00,24 x 135grm,£1.00,£16.09,20.0%,In Stock,Galaxy,Galaxy Caramel Chocolate £1 PMP Bar 135g,No
