Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
Frozen Goods,633460,5000116100774	,B/E ARCTIC ROLL RASPBERRY,1 x 260grm,£1.50,£1.05,20.0%,In Stock,Birds Eye,For a sustainable tomorrowMaking a difference with responsibly sourced and prepared food every dayBirdeye.co.uk/our-sustainable-path,No
Frozen Goods,633451,5000116100774	,B/E ARCTIC ROLL RASPBERRY,12X260GRM,£1.50,£12.29,20.0%,In Stock,Birds Eye,For a sustainable tomorrowMaking a difference with responsibly sourced and prepared food every dayBirdeye.co.uk/our-sustainable-path,No
Fresh & Chilled Goods,798188,5391536660543	,PLANT IT VEGAN SOUTHERN FRIED BITES,5 x 1kgm,NA,£59.95,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,798190,5391536660543	,PLANT IT VEGAN SOUTHERN FRIED BITES,1 x 1kgm,NA,£11.99,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,764691,7316641013839	,OUMPH VEGAN MINCE FROZEN,1 x 2kgm,NA,£11.49,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,771865,1230000068192	,BEYOND MEAT VEGAN BURGERFROZEN,40X113GRM,NA,£74.99,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,764690,7316641013839	,OUMPH VEGAN MINCE FROZEN,2 x 2kgm,NA,£21.79,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,763857,5099839660542	,M/E VEGAN TRADITIONAL FA#AFEL FRZN,1 x 1kgm,NA,£4.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Original Falafels 1kg,No
Fresh & Chilled Goods,763856,5099839660542	,M/E VEGAN TRADITIONAL FALAFEL FRZN,10 x 1kgm,NA,£49.90,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Original Falafels 1kg,No
Fresh & Chilled Goods,798187,5391536660529	,PLANT IT VEGAN BREADED FILLET,1 x 1kgm,NA,£11.99,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Fresh & Chilled Goods,798186,5391536660529	,PLANT IT VEGAN BREADED FILLET,5 x 1kgm,NA,£59.95,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Catering Dry Goods,720027,5000118053344	,* KNORR 100% BEEF GOULASH SOUP,1X2.4LTR,NA,£6.45,0.0%,In Stock,Unilever Foods Irl Ltd Food So,NA,No
Catering Dry Goods,603943,5000243895307	,NESCAFE COFFEE GRANULES,6 x 750grm,NA,£115.74,0.0%,In Stock,Nescafé,Find out more about our products at https://www.nestleprofessional.co.uk/Or follow us on Facebook https://www.facebook.com/NestleProfessionalUK/YouTube https://www.youtube.com/c/nestleprofessionalukTwitter https://twitter.com/nestleproukInstagram https://www.instagram.com/nestleprouk/,No
Catering Dry Goods,696261,4000492062117	,KNORR 100% SOUP MINESTRONE,1X2.4LTR,NA,£6.45,0.0%,In Stock,Unilever UK Foodservice,NA,No
Catering Dry Goods,720026,5000118053344	,* KNORR 100% BEEF GOULASH SOUP,4X2.4LTR,NA,£25.65,0.0%,In Stock,Unilever Foods Irl Ltd Food So,Knorr Professional 100% Soup Beef Goulash 4x2.5KG,No
Catering Dry Goods,696259,8711200307401	,KNORR 100% LEEK & POTATOSOUP,1X2.4LTR,NA,£6.45,0.0%,In Stock,Unilever UK Foodservice,NA,No
Catering Dry Goods,696258,8711200307401	,KNORR 100% LEEK & POTATOSOUP,4X2.4LTR,NA,£25.65,0.0%,In Stock,Unilever UK Foodservice,Knorr Professional 100% Soup Leek & Potato 4x2.5KG,No
Catering Dry Goods,529767,4000492062100	,* KNORR 100% CREAM OF CHKN SOUP,4X2.4LTR,NA,£25.65,0.0%,In Stock,Knorr,Knorr Professional 100% Soup Chicken 4x2.5KG,No
Catering Dry Goods,529768,4000492062100	,* KNORR 100% CREAM OF CHKN SOUP,1X2.4LTR,NA,£6.45,0.0%,In Stock,Knorr,NA,No
Frozen Goods,761776,5397199000061	,GREENISLE MIXED BERRIES FROZEN,16X375GRM,£1.75,£23.19,0.0%,In Stock,Musgrave Retail Partners,For delicious recipe ideas visit www.greenisle.ie/recipesFind us on Facebook,No
Frozen Goods,761775,5397199000146	,GREENISLE BLUEBERRIES FROZEN,1 x 300grm,£1.75,£1.45,0.0%,In Stock,Musgrave Retail Partners,For delicious recipe ideas visit www.greenisle.ie/recipesFind us on Facebook,No
Frozen Goods,761773,5397199000108	,GREENISLE STRAWBERRIES FROZEN,1 x 340grm,£1.75,£1.45,0.0%,In Stock,Musgrave Retail Partners,For delicious recipe ideas visit www.greenisle.ie/recipesFind us on Facebook,No
Frozen Goods,761774,5397199000146	,GREENISLE BLUEBERRIES FROZEN,16X300GRM,£1.75,£23.19,0.0%,In Stock,Musgrave Retail Partners,For delicious recipe ideas visit www.greenisle.ie/recipesFind us on Facebook,No
Frozen Goods,761772,5397199000108	,GREENISLE STRAWBERRIES FROZEN,16X340GRM,£1.75,£23.19,0.0%,In Stock,Musgrave Retail Partners,For delicious recipe ideas visit www.greenisle.ie/recipesFind us on Facebook,No
Frozen Goods,725874,5099839290084	,M/E STRAWBERRY SOFTSCOOPI/CREAM,1 x 4ltr,NA,£4.15,20.0%,In Stock,Musgrave Excellence,Musgrave Excellence Strawberry Soft Scoop Ice Cream 4L,No
Frozen Goods,725873,5099839290084	,M/E STRAWBERRY SOFTSCOOPI/CREAM,4 x 4ltr,NA,£15.45,20.0%,In Stock,Musgrave Excellence,Musgrave Excellence Strawberry Soft Scoop Ice Cream 4L,No
Frozen Goods,725870,5099839290060	,M/E VANILLA ICE CREAM SOFT SCOOP,1 x 4ltr,NA,£3.85,20.0%,In Stock,Musgrave Excellence,Musgrave Excellence Vanilla Soft Scoop Ice Cream 4L,No
Frozen Goods,725868,5099839290060	,M/E VANILLA ICE CREAM SOFT SCOOP,4 x 4ltr,NA,£14.49,20.0%,In Stock,Musgrave Excellence,Musgrave Excellence Vanilla Soft Scoop Ice Cream 4L,No
Alcohol & Tobacco,620819,7804320348179	,CYT M/RANGE SAUVIGNON BLANC,1 x 750mls,£6.67,£4.75,20.0%,In Stock,Concha y Toro,Concha y Toro Sunrise Sauvignon Blanc 75cl,No
Frozen Goods,531228,5099839624131	,M/E MINT CHOC CHIP I/CRMS/SCOOP,4 x 4ltr,NA,£18.79,20.0%,In Stock,Lakeland Dairies,Musgrave Excellence Soft Scoop Ice Cream Mint Chocolate 4L,No
Frozen Goods,532330,5099839624131	,M/E MINT CHOC CHIP I/CRMS/SCOOP,1 x 4ltr,NA,£4.99,20.0%,In Stock,Lakeland Dairies,Musgrave Excellence Soft Scoop Ice Cream Mint Chocolate 4L,No
Alcohol & Tobacco,153004,85200000296	,SUTTER HOME WHITE ZINFANDEL,12 x 750mls,£7.89,£53.99,20.0%,In Stock,Dillon Bass Ltd,NA,No
Alcohol & Tobacco,776889,7804320348179	,CYT M/RANGE SAUVIGNON BLANC,12 x 750mls,£6.67,£56.99,20.0%,In Stock,Concha y Toro,Concha y Toro Sunrise Sauvignon Blanc 75cl,No
Alcohol & Tobacco,620789,7804320467450	,CYT M/RANGE MERLOT,1 x 750mls,£6.67,£4.75,20.0%,In Stock,Dillon Bass Ltd,NA,No
Alcohol & Tobacco,117998,7804320467450	,CYT M/RANGE MERLOT,12 x 750mls,£6.67,£56.99,20.0%,In Stock,Dillon Bass Ltd,NA,No
Alcohol & Tobacco,107142,7804320303178	,CASILLERO CABERNET SAUVIGNON,1 x 750mls,£8.28,£5.05,20.0%,In Stock,Concha y Toro,Casillero del Diablo Cabernet Sauvignon 75cl,No
Alcohol & Tobacco,114077,7804320256900	,CASILLERO DIABLO CHARDONNAY,1 x 75cl,£8.28,£5.05,20.0%,In Stock,Casillero del Diablo,Casillero del Diablo Chardonnay 75cl,No
Alcohol & Tobacco,106428,7804320303178	,CASILLERO CABERNET SAUVIGNON,6 x 750mls,£8.28,£30.12,20.0%,In Stock,Concha y Toro,Casillero del Diablo Cabernet Sauvignon 75cl,No
Alcohol & Tobacco,114076,7804320256900	,CASILLERO DIABLO CHARDONNAY,6 x 75cl,£8.28,£30.12,20.0%,In Stock,Casillero del Diablo,Casillero del Diablo Chardonnay 75cl,No
Alcohol & Tobacco,107143,7804320301174	,CASILLERO SAUVIGNON BLANC,1 x 750mls,£8.28,£5.05,20.0%,In Stock,Casillero del Diablo,Casillero del Diablo Sauvignon Blanc 75cl,No
Alcohol & Tobacco,114084,7804320985633	,CASILLERO DIABLO MERLOT,NA,NA,NA,20.0%,Out of Stock,Casillero del Diablo,Casillero del Diablo Merlot Red Wine Chile 75cl,No
Alcohol & Tobacco,106429,7804320301174	,CASILLERO SAUVIGNON BLANC,6 x 750mls,£8.28,£30.12,20.0%,In Stock,Casillero del Diablo,Casillero del Diablo Sauvignon Blanc 75cl,No
Alcohol & Tobacco,114083,7804320985633	,CASILLERO DIABLO MERLOT,NA,NA,NA,20.0%,Out of Stock,Casillero del Diablo,Casillero del Diablo Merlot Red Wine Chile 75cl,No
Alcohol & Tobacco,163843,9414024514275	,BRANCOTT MARLBOROUGH SAUVIGNON BLAN,NA,NA,NA,20.0%,Out of Stock,Brancott Estate,Brancott Estate Sauvignon Blanc 750ml,No
Alcohol & Tobacco,163844,9414024514275	,BRANCOTT MARLBOROUGH SAUVIGNON BLAN,1 x 750mls,£10.25,£6.35,20.0%,In Stock,Brancott Estate,Brancott Estate Sauvignon Blanc 750ml,No
Alcohol & Tobacco,312782,85200000272	,SUTTER HOME SAUVIGNON BLANC,12 x 750mls,£6.68,£53.99,20.0%,In Stock,Dillon Bass Ltd,Sutter Home Sauvignon Blanc 750ml,No
Alcohol & Tobacco,312783,85200000272	,SUTTER HOME SAUVIGNON BLANC,1 x 750mls,£6.68,£4.55,20.0%,In Stock,Dillon Bass Ltd,Sutter Home Sauvignon Blanc 750ml,No
"Household, Cleaning & Pet Care",484559,4084500875982	,FAIRY ORIGINAL WASHING UP LIQUID,NA,NA,NA,20.0%,Out of Stock,Interactive Irl Ltd,Fairy Original Washing Up Liquid Green with LiftAction 500 ML,No
Alcohol & Tobacco,197428,8520000009	,SUTTER HOME WHITE ZINFANDEL,24 x 187mls,£2.09,£29.99,20.0%,In Stock,Dillon Bass Ltd,NA,No
Alcohol & Tobacco,153005,85200000296	,SUTTER HOME WHITE ZINFANDEL,1 x 750mls,£7.89,£4.55,20.0%,In Stock,Dillon Bass Ltd,NA,No
Alcohol & Tobacco,779288,5000435014691	,EMBASSY KS SILVER NI,NA,NA,NA,20.0%,Out of Stock,Imperial Tobacco Ltd,Embassy Signature Silver 20,No
Alcohol & Tobacco,776107,5060592005406	,HEETS BLUE 2021,NA,NA,NA,20.0%,Out of Stock,Philip Morris Ltd,Heets Blue Selection,No
Fresh & Chilled Goods,761880,5057624242410	,DENNY DELI TRAD HAM,1 x 90grm,£1.79,£1.05,0.0%,In Stock,Pilgrim Foods,Visit denny.ie for our Sourcing Policy.,No
"Household, Cleaning & Pet Care",758079,5029053571485	,ANDREX GENTLE CLEAN,6X4PK,£2.50,£8.99,20.0%,In Stock,Kimberley Clark Ltd,www.andrex.co.uk,No
"Household, Cleaning & Pet Care",758081,5029053571171	,ANDREX QUILTS 2.50,6X4PK,£2.50,£8.99,20.0%,In Stock,Kimberley Clark Ltd,"Andrex Supreme Quilts, Quilted Toilet Roll, 4 Rolls",No
Fresh & Chilled Goods,761879,5057624242410	,DENNY DELI TRAD HAM,12 x 90grm,£1.79,£11.99,0.0%,In Stock,Pilgrim Foods,Visit denny.ie for our Sourcing Policy.,No
Fresh & Chilled Goods,761878,5057624242434	,DENNY DELI CRMB HAM,1 x 90grm,£1.79,£1.05,0.0%,In Stock,Pilgrim Foods,Visit denny.ie for our Sourcing Policy,No
"Household, Cleaning & Pet Care",796328,5029053571539	,ANDREX GENTLE CLEAN,1 x 16pk,£8.99,£5.29,20.0%,In Stock,Kimberley Clark Ltd,www.andrex.co.uk,No
Fresh & Chilled Goods,761877,5057624242434	,DENNY DELI CRMB HAM,12 x 90grm,£1.79,£11.99,0.0%,In Stock,Pilgrim Foods,Visit denny.ie for our Sourcing Policy,No
Fresh & Chilled Goods,790244,5099839699634	,S/M 8OZ RUMP STEAK TOURNEDOS,1 x 5pce,NA,£15.99,0.0%,In Stock,Kepak,NA,No
Fresh & Chilled Goods,790243,5099839699634	,S/M 8OZ RUMP STEAK TOURNEDOS,5 x 5pce,NA,£79.95,0.0%,In Stock,Kepak,NA,No
Fresh & Chilled Goods,665484,2087005000000	,BRADLEY PALE H/S GAMMON AVG W 6KG,1XKGM,NA,£4.19,0.0%,In Stock,Unbranded,Bradley Pale Horse Shoe Gammon,No
Fresh & Chilled Goods,784612,2056341000000	,B/S TOP TIED BEEF RIB AVG W 4.7KG,1XKGM,NA,£5.79,0.0%,In Stock,Butchers Select,NA,No
Fresh & Chilled Goods,650128,2050875000000	,KEPAK GFD ROAST STRIPLOIN AVG W 8KG,1XKGM,NA,£19.99,0.0%,In Stock,Kepak,NA,No
Fresh & Chilled Goods,660931,2056350000000	,W/HILL HQ LAMB SHANK AVGW 2.25KG,1XKGM,NA,£9.99,0.0%,In Stock,Butchers Select,Butchers Select Premium Irish Lamb Shanks HQ 2.34 Kg,No
Fresh & Chilled Goods,660824,2066039000000	,W/HILL B/LESS LAMB LEG AVG W 2.5KG,1XKGM,NA,£13.99,0.0%,In Stock,Butchers Select,Butchers Select Premium Irish Lamb Leg Boneless,No
Fresh & Chilled Goods,674380,2044310000000	,B/S BONE/ROLL LAMB SHLDRAW 1.27KG,1XKGM,NA,£11.39,0.0%,In Stock,Butchers Select,Butchers Select Premium Irish Lamb B & R Shoulder,No
Catering Dry Goods,691038,5000354400476	,OXO CHICKEN CUBES 60S,1X378GRM,£8.75,£4.95,0.0%,In Stock,Oxo,For more tips & inspiration visit our Facebook page: www.facebook.com/OXOfamily,No
Catering Dry Goods,691037,5000354400476	,OXO CHICKEN CUBES 60S,6X378GRM,£8.75,£29.39,0.0%,In Stock,Oxo,For more tips & inspiration visit our Facebook page: www.facebook.com/OXOfamily,No
Catering Dry Goods,615479,5000118202612	,KNORR VEGETABLE BOUILLON40LTR,1 x 1kgm,NA,£14.99,0.0%,In Stock,Knorr,Find out more at www.ufs.com/knorrprofessionalExplore  more at ufs.com/knorrprofessional,No
Catering Dry Goods,691023,5000354400469	,OXO BEEF CUBES 60'S,6X378GRM,£8.75,£29.39,0.0%,In Stock,Oxo,For more tips & inspiration visit our Facebook page: www.facebook.com/OXOfamily,No
Catering Dry Goods,691024,5000354400469	,OXO BEEF CUBES 60'S,1X378GRM,£8.75,£4.95,0.0%,In Stock,Oxo,For more tips & inspiration visit our Facebook page: www.facebook.com/OXOfamily,No
Catering Dry Goods,514868,5000118202612	,KNORR VEGETABLE BOUILLON40LTR,2X1KGM,NA,£29.99,0.0%,In Stock,Knorr,Find out more at www.ufs.com/knorrprofessionalExplore  more at ufs.com/knorrprofessional,No
Catering Dry Goods,615429,5000184522737	,* KNORR CHICKEN BOUILLON40LTR,1 x 1kgm,NA,£14.99,0.0%,In Stock,Knorr,Find out more at www.ufs.com/knorrprofessionalExplore  more at ufs.com/knorrprofessional,No
Frozen Goods,795503,5060426140723	,B/SHED G/F CHOC&RASP BROWNIE 75GRM,1X14PCE,NA,£16.99,0.0%,In Stock,Elliots Traditional,NA,No
Catering Dry Goods,514298,5000184522737	,* KNORR CHICKEN BOUILLON40LTR,2X1KGM,NA,£25.29,0.0%,In Stock,Knorr,Find out more at www.ufs.com/knorrprofessionalExplore  more at ufs.com/knorrprofessional,No
Frozen Goods,795454,5060426140518	,B/SHED G/F DARK CHOC BROWNIE 75GRM,10X14PCE,NA,£167.15,0.0%,In Stock,Elliots Traditional,NA,No
Frozen Goods,795448,5060426140051	,B/SHED G/F C/CARAMEL BROWNIE 75GRM,10X14PCE,NA,£167.15,0.0%,In Stock,Elliots Traditional,NA,No
Frozen Goods,915119,232323233	,VEGAN CHEESECAKE STYLE DESSERTS,48X48PK,NA,£27.35,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,725658,5099839290312	,M/E DAIRY CREAM PROFITEROLES FRZN,1 x 2kgm,NA,£14.29,0.0%,In Stock,Musgrave Excellence,NA,No
Frozen Goods,914683,122145454545	,VEGAN CHOCOLATE CAKE,36X1PK,NA,£37.99,0.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Frozen Goods,795447,5060426140723	,B/SHED G/F CHOC&RASP BROWNIE 75GRM,10X14PCE,NA,£167.15,0.0%,In Stock,Elliots Traditional,NA,No
Frozen Goods,536223,5099839246050	,M/E LUX LEMON C/CAKE 14PTN,1X1400GRM,NA,£12.99,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Lemon Cheesecake 1.4kg,No
Frozen Goods,548240,5099839246036	,M/E LUX S/BERRY C/CAKE 14PTN,1X1400GRM,NA,£12.99,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Excellence Strawberry Cheesecake 1.4kg,No
Alcohol & Tobacco,237999,9414024678861	,BRANCOT CABERNET MERLOT,6 x 750mls,£10.17,£40.99,20.0%,In Stock,Dillon Bass Ltd,Brancott Estate Hawkes Bay Merlot Red Wine 75cl,No
Alcohol & Tobacco,512108,8410302106300	,CAMPO VIEJO TEMPRANILLO,6 x 75cl,£9.41,£31.29,20.0%,In Stock,Campo Viejo,Campo Viejo Tempranillo 75cl,No
Alcohol & Tobacco,624219,9300727839114	,JACOBS CREEK SPK PINOT NOIR,1 x 750mls,£10.04,£6.99,20.0%,In Stock,Jacob's Creek,Jacob's Creek Chardonnay Pinot Noir 750ml,No
Alcohol & Tobacco,624209,9300727839114	,JACOBS CREEK SPK PINOT NOIR,6 x 750mls,£10.04,£41.85,20.0%,In Stock,Jacob's Creek,Jacob's Creek Brut Cuvée Sparkling White Wine 6 x 75cl,No
Alcohol & Tobacco,530103,9300727620514	,JACOBS CREEK SPK ROSE,6 x 750mls,£10.04,£41.85,20.0%,In Stock,Jacob's Creek,Jacob's Creek Sparkling Rosé Wine 6 x 75cl,No
Alcohol & Tobacco,530104,9300727620514	,JACOBS CREEK SPK ROSE,1 x 750mls,£10.04,£6.99,20.0%,In Stock,Jacob's Creek,Jacob's Creek Sparkling Rosé 750ml,No
"Household, Cleaning & Pet Care",447572,4084500591615	,DAZ PODS REGULAR,6X12PK,£3.29,£11.29,20.0%,In Stock,Interactive Irl Ltd,Daz ALL-in-1 PODs Washing Liquid Capsules Whites & Colours 12 Washes,No
Alcohol & Tobacco,710291,9300727007391	,WYNDHAM BIN 555 SHIRAZ,1 x 750mls,£9.65,£5.19,20.0%,In Stock,Wyndham Estate,George Wyndham Bin 555 Shiraz 750ml,No
Alcohol & Tobacco,708836,9300727367143	,JACOBS CREEK SEMILLON CHARDONNAY,6 x 750mls,£7.57,£29.79,20.0%,In Stock,Jacob's Creek,Jacob's Creek Semillon Chardonnay White Wine 6 x 75cl,No
Alcohol & Tobacco,739330,9300727215512	,WYNDHAM BIN 222 CHARDONNAY,1 x 187mls,£1.40,£1.25,20.0%,In Stock,Wyndham Estate,NA,No
Alcohol & Tobacco,710294,9300727367143	,JACOBS CREEK SEMILLON CHARDONNAY,1 x 750mls,£7.57,£4.99,20.0%,In Stock,Jacob's Creek,Jacob's Creek Semillon Chardonnay 750ml,No
Alcohol & Tobacco,708822,9300727007391	,WYNDHAM BIN 555 SHIRAZ,6 x 750mls,£9.65,£30.99,20.0%,In Stock,Wyndham Estate,George Wyndham Bin 555 Shiraz 750ml,No
"Household, Cleaning & Pet Care",753020,8001841066943	,BOLD 3IN1 LAV&CAM CAPSULES,3X15PK,£4.19,£7.29,20.0%,In Stock,Interactive Irl Ltd,Bold All-in-1 Pods Washing Liquid Capsules Lavender &  Camomile 15 Washes,No
"Household, Cleaning & Pet Care",793942,8006540321164	,DAZ 40 WASH,4 x 2.6kgm,£7.19,£16.99,20.0%,In Stock,Interactive Irl Ltd,Daz Washing Powder Whites & Colours 2.6KG 40 Washes,No
"Household, Cleaning & Pet Care",756896,8710847900730	,PERSIL CAPS NON BIO 15 WASH,3X367GRM,£4.59,£8.89,20.0%,In Stock,Unilever Ireland Homecare,Persil Non Bio Laundry Washing Capsules 15 Wash,No
"Household, Cleaning & Pet Care",756895,8710847900716	,PERSIL CAPS COLOUR 15 WASH,3X367GRM,£4.59,£8.89,20.0%,In Stock,Unilever Ireland Homecare,Persil Colour Protect Laundry Washing Capsules 15 Wash,No
"Household, Cleaning & Pet Care",756894,8710847900723	,PERSIL CAPS BIO 15 WASH,3X367GRM,£4.59,£8.89,20.0%,In Stock,Unilever Ireland Homecare,Persil Bio Laundry Washing Capsules 15 Wash,No
"Household, Cleaning & Pet Care",775666,8720181106101	,SURF LAVENDAR 2.49,7X500GRM,£2.49,£10.49,20.0%,In Stock,Unilever Ireland Homecare,Surf Lavender Washing Powder 10 Wash 500g,No
"Household, Cleaning & Pet Care",779363,8001841698953	,BOLD LAV & CAM 60WASH,3X3.9KGM,£10.59,£19.99,20.0%,In Stock,Interactive Irl Ltd,Bold 2in1 Washing Powder Lavender & Camomile 3.9Kg 60  Washes,No
"Household, Cleaning & Pet Care",775663,8720181104305	,SURF TROPICAL 2.49,7X500GRM,£2.49,£10.49,20.0%,In Stock,Unilever Ireland Homecare,NA,No
"Household, Cleaning & Pet Care",763910,8001841565354	,BOLD 3IN1 SPRING PODS,3X15PK,£4.19,£7.29,20.0%,In Stock,Interactive Irl Ltd,Bold All-in-1 Pods Washing Liquid Capsules Spring Awakening 15 Washes,No
"Household, Cleaning & Pet Care",775532,8720181106194	,PERSIL NON BIO 2.99,7X500GRM,£2.99,£14.29,20.0%,In Stock,Unilever Ireland Homecare,NA,No
Fresh & Chilled Goods,915236,5391530931342	,TURKEY HAM & STUFFING 7-8OZ,1 x 6pce,NA,£12.99,0.0%,In Stock,MCCAUGHEY FOODS,"McCaughey Foods Turkey, Ham & Stuffing 6 Pack 1.27kg",No
Fresh & Chilled Goods,915235,5391530931342	,TURKEY HAM & STUFFING 7-8OZ,4X6PCE,NA,£50.99,0.0%,In Stock,MCCAUGHEY FOODS,"McCaughey Foods Turkey, Ham & Stuffing 6 Pack 1.27kg",No
Fresh & Chilled Goods,527947,5011069163839	,COLERAINE MEDIUM CHEDDARBLOCK,1 x 350grm,£3.29,£2.45,0.0%,In Stock,Coleraine,Coleraine Medium Cheddar 350g,No
Fresh & Chilled Goods,590220,5011069172756	,COLERAINE CHILLI SNACK PACK,6X72GRM,£1.49,£6.09,0.0%,In Stock,Pilgrim Foods,Coleraine Mature Cheddar with Crunchy Crackers & Sticky Chilli Chutney 72g,No
Fresh & Chilled Goods,527946,5011069163839	,COLERAINE MEDIUM CHEDDARBLOCK,18X350GRM,£3.29,£43.99,0.0%,In Stock,Coleraine,Coleraine Medium Cheddar 350g,No
Fresh & Chilled Goods,590239,5011069172756	,COLERAINE CHILLI SNACK PACK,1X72GRM,£1.49,£1.05,0.0%,In Stock,Pilgrim Foods,Coleraine Mature Cheddar with Crunchy Crackers & Sticky Chilli Chutney 72g,No
Fresh & Chilled Goods,590269,5011069172770	,COLERAINE COUNTRY RELISHSNACK PACK,1X72GRM,£1.49,£1.05,0.0%,In Stock,Pilgrim Foods,Coleraine Mature Cheddar with Crunchy Crackers & Chunky Country Relish 72g,No
Fresh & Chilled Goods,440972,7622210318886	,DAIRYLEA SPREAD TUB 1.35,12 x 145grm,£1.35,£10.39,0.0%,In Stock,Dairylea,Go online: www.dairylea.co.uk,No
Fresh & Chilled Goods,590241,5011069172770	,COLERAINE COUNTRY RELISHSNACK PACK,6X72GRM,£1.49,£6.09,0.0%,In Stock,Pilgrim Foods,Coleraine Mature Cheddar with Crunchy Crackers & Chunky Country Relish 72g,No
Fresh & Chilled Goods,440913,7622210319029	,DAIRYLEA PORTIONS 1.35,6 x 125grm,£1.35,£5.20,0.0%,In Stock,Dairylea,Go online: www.dairylea.co.uk,No
Catering Dry Goods,916170,5000354920608	,BISTO GLUTEN FREE FINE G/GRANS,1X1.8KGM,NA,£9.65,0.0%,In Stock,Premier Foods UK Ltd,For recipes visit www.premierfoodservice.co.uk,No
Fresh & Chilled Goods,415594,5000224009853	,DAIRYLEA SLICES 1.70,6 x 200grm,£1.70,£7.10,0.0%,In Stock,Dairylea,Go online: www.dairylea.co.uk,No
Fresh & Chilled Goods,118410,7622201143381	,DAIRYLEA DUNKERS RITZ 69P,15X43GRM,£0.69,£7.29,0.0%,In Stock,Kraft Foods Uk Ltd,Go online: www.dairylea.co.uk,No
Catering Dry Goods,726834,5010024132255	,BISTO CHICKEN GRAVY GRANULES,1 x 1.9kgm,£17.71,£9.65,0.0%,In Stock,Bisto,Bisto Chicken Gravy Granules 1.9kg,No
Catering Dry Goods,776367,5099839361241	,MUSGRAVE SMARTBUY KETCHUP,1 x 4.5kgm,NA,£4.19,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Smartbuy Ketchup 4.5kg,No
Catering Dry Goods,348624,4002359641336	,DOLMIO TOMATO & BASIL SAUCE,2 x 2.27kgm,NA,£14.40,0.0%,In Stock,Aimia Foods Ltd,Dolmio Tomato & Basil Pasta Sauce 2.27kg,No
Catering Dry Goods,348621,4002359644863	,DOLMIO CREAMY TOMATO & PESTO,2 x 2.27kgm,NA,£14.40,0.0%,In Stock,Aimia Foods Ltd,Dolmio Creamy Tomato & Pesto Pasta Sauce 2.27kg,No
Catering Dry Goods,776365,5099839361241	,MUSGRAVE SMARTBUY KETCHUP,2 x 4.5kgm,NA,£7.95,0.0%,In Stock,Musgrave Foodservice Ltd,Musgrave Smartbuy Ketchup 4.5kg,No
Catering Dry Goods,779337,41500966007	,FRENCHS MUSTARD YELLOW SAUCE,4X2.97KGM,NA,£24.55,0.0%,In Stock,RH Amar Ltd,"We love our communities. For more details on the French's Promise, please visit www.FrenchsUK.co.uk",No
Catering Dry Goods,581388,4002359266201	,DOLMIO BOLOGNESE SAUCE,2 x 2.28kgm,NA,£14.40,0.0%,In Stock,Aimia Foods Ltd,Dolmio Bolognese Pasta Sauce 2.28kg,No
Catering Dry Goods,485552,5099839246852	,MUSGRAVE EXCELLENCE REALMAYONNIASE,1 x 10ltr,NA,£19.99,0.0%,In Stock,Musgrave Excellence,Musgrave Excellence Real Mayonnaise 10L,No
Catering Dry Goods,348607,4002359644764	,DOLMIO ARRABBIATA,2X2.23KGM,NA,£14.40,0.0%,In Stock,Aimia Foods Ltd,Dolmio Arrabbiata Pasta Sauce 2.23kg,No
