Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
Packaging & Disposables,916038,5391537243929	,YUMMY KRAFT BOX 166X90X65MM,1 x 400pce,NA,£42.79,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,915427,5391537243363	,PAPER PORTION POT PP LIDS 2OZ & 4OZ,1 x 50pce,NA,£2.25,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,916037,5391537243912	,YUMMY KRAFT BOX 140X73X53MM,1 x 400pce,NA,£32.39,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,452453,5391519820261	,HINGED LID CLEAR CONT 500CC,8 x 50pce,NA,£41.45,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,449572,5060123317893	,SATCO CONTAINER/LID COMBO 1000CC,1 x 250pce,NA,£48.55,20.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,915426,5391537243363	,PAPER PORTION POT PP LIDS 2OZ & 4OZ,20 x 50pce,NA,£40.05,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,915425,5391537243349	,PORTION POT PAPER WHITE 4OZ,1 x 50pce,NA,£2.95,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,915424,5391537243349	,PORTION POT PAPER WHITE 4OZ,20 x 50pce,NA,£54.19,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,915423,5391537243325	,PORTION POT PAPER WHITE 2OZ,1 x 50pce,NA,£2.65,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,915422,5391537243325	,PORTION POT PAPER WHITE 2OZ,20 x 50pce,NA,£48.79,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,797965,5099839323607	,HB10 HOT BOX LGE BURG+FRIE GOLD,1 x 125pce,NA,£15.89,20.0%,In Stock,MIDDLEWICH FOOD TRAYS LTD,NA,No
Packaging & Disposables,797964,5099839323607	,HB10 HOT BOX LGE BURG+FRIE GOLD,2 x 125pce,NA,£22.99,20.0%,In Stock,MIDDLEWICH FOOD TRAYS LTD,NA,No
"Confectionery, Crisps & Snacks",794917,7613039691779	,DAIRY BOX,8X162GRM,£3.35,£18.15,20.0%,In Stock,Nestle UK Ltd,"Dairy Box is part of the Nestlé Cocoa Plan, supporting farmers for better chocolate. Nestlé and the Rainforest Alliance work together to help improve the lives of cocoa farmers and the quality of their product. Find out more at ra.org.",No
Packaging & Disposables,694802,5013873030413	,PALETTE WOODEN COCKTAIL STICKS,1 x 1000pk,NA,£4.69,20.0%,In Stock,Plastico,Plastico Wooden Cocktail Sticks 1000 Pack,No
Packaging & Disposables,779234,5060343701335	,PAPER SCOOP STRAWS,28X125PCE,NA,£97.09,20.0%,In Stock,Snowshock Ltd,NA,No
Packaging & Disposables,438122,5391527799078	,NOODLE CONTAINER WHITE 26OZ/770CC,10 x 50pce,NA,£60.89,20.0%,In Stock,Zeus Packaging Ltd,NA,No
Packaging & Disposables,412846,987899	,EP6CC LARGE BURGER BOX,1 x 125pce,NA,£6.95,20.0%,In Stock,Golden Glen Catering,NA,No
Packaging & Disposables,791447,5011581064423	,CATERPACK ENVIRO COCKTAIL STRAWS,20X250PCE,NA,£41.35,20.0%,In Stock,ROBINSON YOUNG,NA,No
Packaging & Disposables,438123,5391527799078	,NOODLE CONTAINER WHITE 2#OZ/770CC,1 x 50pce,NA,£7.65,20.0%,In Stock,Zeus Packaging Ltd,NA,No
Packaging & Disposables,412833,888888	,HB7/EP7CC MP1 SMALL BURGER BOX,1 x 125pce,NA,£6.95,20.0%,In Stock,Golden Glen Catering,NA,No
Packaging & Disposables,180785,888888	,HB7/EP7CC MP1 SMALL BURGER BOX,4 x 125pce,NA,£25.75,20.0%,In Stock,Golden Glen Catering,NA,No
Packaging & Disposables,191082,5026326005395	,"PIZZA BOX 12"" PK 100",1 x 100pce,NA,£18.55,20.0%,In Stock,Unbranded,"100 Pizza Boxes 12""",No
Packaging & Disposables,191081,5026326001939	,PIZZA BOX 10INCH,1 x 100pce,NA,£20.15,20.0%,In Stock,Unbranded,"10"" Pizza Box",No
"Confectionery, Crisps & Snacks",779483,8013108002526	,LINDT NUXOR MILK#,1 x 165grm,£5.95,£4.29,20.0%,In Stock,Lindt & Sprungli Ltd,Lindt & Sprüngli Cocoa Farming ProgramLindt Sustainability,No
Packaging & Disposables,779235,5060343701335	,PAPER SCOOP STRAWS,1 x 125pce,NA,£3.55,20.0%,In Stock,Snowshock Ltd,NA,No
Packaging & Disposables,769646,7310361162556	,TORK CHRISTMAS RED BAUBL# 1PLY NAP,8X400PCE,NA,£30.15,20.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,769647,7310361162556	,TORK CHRISTMAS RED BAUBLE 1PLY NAP,1 x 400pce,NA,£3.89,20.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,534198,5010195408487	,LOTUS LUNCH NAPKINS BLACK 2 PLY,10 x 200pce,NA,£57.25,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,761591,7310361146556	,TORK MERRY CHRISTMAS LUNCH NAP 2PLY,1 x 200pce,NA,£3.49,20.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,528163,3133200040051	,TORK WHITE DINNER NAPKIN4 FOLD,1 x 150pce,NA,£5.95,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,528162,3133200040051	,TORK WHITE DINNER NAPKIN4 FOLD,12 x 150pce,NA,£58.99,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,191085,5026326001915	,"PIZZA BOX 7"" PK 100",1 x,NA,£12.79,20.0%,In Stock,Unbranded,"7"" Pizza Box x 100",No
Packaging & Disposables,751410,7310361128071	,TORK CHRISTMAS RED BAUBL# 1PLY NAP,1 x 500pce,NA,£5.09,20.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,751409,7310361128071	,TORK CHRISTMAS RED BAUBL# 1PLY NAP,9X500PCE,NA,£42.65,20.0%,In Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,761565,5390811953820	,CHRISTMAS LUNCH NAPKIN DISPEN RED,1X75PCE,NA,£2.15,20.0%,In Stock,MACON DISTRIBUTORS LTD,NA,No
Packaging & Disposables,644361,5010195408852	,TORK LUNCH NAP B/PINK 32CM,1 x 200pce,NA,£6.99,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,704869,5026326016100	,OLYMPIA NAPKIN WHITE 1 PLY 30CM,10 x 500pce,NA,£14.55,20.0%,In Stock,Olympia,Olympia 1-Ply 500 Napkins 30 x 30cm,No
Packaging & Disposables,644360,5010195408852	,TORK LUNCH NAP B/PINK 32CM,10 x 200pce,NA,£57.25,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,644151,5010195408920	,TORK LUNCH NAP GREY 32CM,1 x 200pce,NA,£6.99,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,642710,3133200039888	,TORK DINNER NAPKIN GREY 2 PLY 39CM,1 x 150pce,NA,£5.29,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,642701,3133200039888	,TORK DINNER NAPKIN GREY 2 PLY 39CM,12 x 150pce,NA,£57.15,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,642509,7322540773248	,TORK C/TAIL NAP YELLOW 23CM,1 x 200pce,NA,£3.95,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,644141,5010195408920	,TORK LUNCH NAP GREY 32CM,10 x 200pce,NA,£57.25,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,642356,7322540773453	,TORK C/TAIL NAP GREY 23CM,1 x 200pce,NA,£3.95,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,642481,7322540773248	,TORK C/TAIL NAP YELLOW 23CM,12 x 200pce,NA,£36.99,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,642271,7322540773453	,TORK C/TAIL NAP GREY 23CM,12 x 200pce,NA,£36.99,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,534200,5010195408487	,LOTUS LUNCH NAPKINS BLACK 2 PLY,1 x 200pce,NA,£6.99,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,497121,7322540771497	,LP TORK DINNER NAPKINS LIME 2PLY,1 x 150pce,NA,£5.05,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,497109,7322540771497	,LP TORK DINNER NAPKINS LIME 2PLY,12 x 150pce,NA,£60.49,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,443541,7322540539912	,TORK XPRESSNAP NAPKIN WHT 2PLY 2FD,1 x 200pce,NA,£8.89,20.0%,In Stock,SCA Hygeine Products Ltd,Patents: www.essity.com/patents,No
Packaging & Disposables,191069,3133200039949	,LP TORK DINNER NAPKINS BLK 2PLY,1 x 150pce,NA,£5.05,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,191029,3133200039949	,LP TORK DINNER NAPKINS BLK 2PLY,12 x 150pce,NA,£60.49,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,142581,5010195408524	,TORK LUNCH NAPKIN WHITE 2 PLY 32CM,1 x 200pce,NA,£5.69,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,142580,5010195408524	,TORK LUNCH NAPKIN WHITE 2 PLY 32CM,10 x 200pce,NA,£56.19,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,142576,8710499047333	,TORK DINNER NAPKIN WHITE2PLY 39CM,1 x 150pce,NA,£5.39,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,142575,8710499047333	,TORK DINNER NAPKIN WHITE2PLY 39CM,12 x 150pce,NA,£53.35,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,916187,8018426321205	,BULKY SOFT WHITE 4FOLD NAPKIN 2PLY,1 x 100pce,NA,£2.39,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,479514,5391519826300	,WHITE DOYLIES 12X16 INCH,1 x 250pk,NA,£10.45,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,916186,8018426321205	,BULKY SOFT WHITE 4FOLD NAPKIN 2PLY,20 x 100pce,NA,£35.15,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,479513,5391519826300	,WHITE DOYLIES 12X16 INCH,4X250PK,NA,£37.15,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,177521,5011352378049	,DOYLEYS 7.5 INCH,1 x 250pce,NA,£2.99,20.0%,In Stock,Blossom,"Blossom Doyleys 7 1/2"" 19cm 250 Pieces",No
Packaging & Disposables,704871,5026326016100	,OLYMPIA NAPKIN WHITE 1 PLY 30CM,1 x 500pce,NA,£1.89,20.0%,In Stock,Olympia,Olympia 1-Ply 500 Napkins 30 x 30cm,No
Packaging & Disposables,177520,5011352378049	,DOYLEYS 7.5 INCH,8X250PCE,NA,£18.45,20.0%,In Stock,Blossom,"Blossom Doyleys 7 1/2"" 19cm 250 Pieces",No
Packaging & Disposables,177518,5011352378032	,DOYLEYS 6.5 INCH,1 x 250pce,NA,£2.55,20.0%,In Stock,Blossom,"Blossom Doyleys 6 1/2"" 17cm 250 Pieces",No
Packaging & Disposables,177517,5011352378032	,DOYLEYS 6.5 INCH,8X250PCE,NA,£14.79,20.0%,In Stock,Blossom,"Blossom Doyleys 6 1/2"" 17cm 250 Pieces",No
Packaging & Disposables,177508,5011352378018	,DOYLEYS 4.5 INCH,8X250PCE,NA,£8.89,20.0%,In Stock,Blossom,"Blossom Doyleys 4 1/2"" 11 1/2cm 250 Pieces",No
Packaging & Disposables,177511,5011352378018	,DOYLEYS 4.5 INCH,1 x 250pce,NA,£1.65,20.0%,In Stock,Blossom,"Blossom Doyleys 4 1/2"" 11 1/2cm 250 Pieces",No
Packaging & Disposables,916304,5391537245152	,CHILL ICE CREAM CONTAINER 5OZ,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,497265,7322540772500	,TORK LUNCH NAPKIN YELLOW,1 x 200pce,NA,£6.89,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,497264,7322540772500	,TORK LUNCH NAPKIN YELLOW,10 x 200pce,NA,£55.85,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,793975,5391537241994	,WRAP KRAFT 4PLY PAPER STRAW 8X197MM,1 x 100pce,NA,£2.75,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,497153,7322540773125	,TORK COCKTAIL NAPKIN WHITE,1 x 200pce,NA,£4.79,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,497152,7322540773125	,TORK COCKTAIL NAPKIN WHITE,12 x 200pce,NA,£33.85,20.0%,In Stock,SCA Hygeine Products Ltd,NA,No
Packaging & Disposables,797844,5056141801827	,AROMA SINGLE WALL CUP 8OZ,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,108896,5391510388807	,12/14 OZ SPIRITPAK JUICE#CUP,NA,NA,NA,20.0%,Out of Stock,Unbranded,Spirit Pak 50 Clear Plastic Cups 12/14oz,No
Packaging & Disposables,761470,8698595970796	,HOT CUP LID COMPOST WHIT# 341/455ML,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,692144,5390601204767	,TORC CHURCH CANDLE 6X3 INCH/15X8CM,1 x,NA,£10.69,20.0%,In Stock,Boramic Candlemakers,"Torc Candles 6"" x 3"" Church Candle Collection 3 Pack",No
Packaging & Disposables,692142,5390601204743	,TORC CHURCH CANDLE 12X3 INCH/30X8CM,1 x,NA,£20.69,20.0%,In Stock,Boramic Candlemakers,NA,No
Packaging & Disposables,528798,5390601206235	,BORAMIC NIGHTLIGHTS 8 HOUR,1 x 200pk,NA,£25.85,20.0%,In Stock,Boramic Candlemakers,Torc Candles 8 Hour Night Lights 200 Pack,No
Packaging & Disposables,692138,5390601204750	,TORC CHURCH CANDLE 9X3 INCH/23X8CM,1 x,NA,£14.85,20.0%,In Stock,Boramic Candlemakers,"Torc Candles 9"" x 3"" Church Candle Collection 3 Pack",No
Packaging & Disposables,326514,5026326000178	,BUTCHERS FILM 10X15,NA,NA,NA,20.0%,Out of Stock,Zeus Packaging Ltd,NA,No
Packaging & Disposables,915975,5014569002301	,WHITE 10X10 FILM FRONT BAGS,NA,NA,NA,20.0%,Out of Stock,Zeus Packaging Ltd,NA,No
Packaging & Disposables,774865,5098712231480	,DISPOSABLE TURKEY ROASTING TRAY,NA,NA,NA,20.0%,Out of Stock,Shabra Plastics,NA,No
Packaging & Disposables,915623,5014569005869	,OMINPLEX POPCORN BAG WHITE LARGE,NA,NA,NA,20.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,326510,5020354101227	,HIGH COUNTER BAG 10X12 1000,NA,NA,NA,20.0%,Out of Stock,Zeus Packaging Ltd,NA,No
Packaging & Disposables,508351,17779079014	,TRAY KRAFT PAPER SMALL 1LB/454G,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,250 1lb Food Tray,No
Packaging & Disposables,750508,8710653021728	,BIODORE KRAFT NAPKIN,NA,NA,NA,20.0%,Out of Stock,Van Der Windt Packaging,NA,No
Packaging & Disposables,555692,18291991228	,REMOVABLE LABELS MONDAY BLUE 25MM,NA,NA,NA,20.0%,Out of Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Packaging & Disposables,508350,17779079014	,TRAY KRAFT PAPER SMALL 1LB/454G,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,250 1lb Food Tray,No
Packaging & Disposables,555680,18291991235	,REMOVABLE LABELS TUESDAYYLO 25MM,NA,NA,NA,20.0%,Out of Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Packaging & Disposables,555683,18291991273	,REMOVABLE LABELS SATURDAY ORNG 25MM,NA,NA,NA,20.0%,Out of Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Packaging & Disposables,555685,18291991259	,REMOVABLE LABELS THURSDAY BRN 25MM,NA,NA,NA,20.0%,Out of Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Packaging & Disposables,447773,5391519827482	,CHILL ICE CREAM CONTAINE# 5OZ/15CL,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,916307,5391537245176	,CHILL ICE CREAM CONTAINER 8OZ,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,916306,5391537245176	,CHILL ICE CREAM CONTAINER 8OZ,NA,NA,NA,20.0%,Out of Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,528784,5390601206259	,BORAMIC DINNER CANDLE WHITE 8 INCH,1 x 100pce,NA,£34.29,20.0%,In Stock,Boramic Candlemakers,"Torc Candles White 100 8"" Baton Dinner Candles",No
Packaging & Disposables,403598,5011929164129	,BANQUET ROLL 100M WHITE,NA,NA,NA,20.0%,Out of Stock,Zeus Packaging Ltd,NA,No
Packaging & Disposables,761589,7310361146556	,TORK MERRY CHRISTMAS LUN#H NAP 2PLY,NA,NA,NA,20.0%,Out of Stock,Musgrave Foodservice Ltd,NA,No
Packaging & Disposables,761564,5390811953820	,CHRISTMAS LUNCH NAPKIN D#SPEN RED,NA,NA,NA,20.0%,Out of Stock,MACON DISTRIBUTORS LTD,NA,No
Packaging & Disposables,318814,5099839030574	,M/P LUNCH NAPKIN RED 2 PLY 32CM,NA,NA,NA,20.0%,Out of Stock,SCA Hygeine Products Ltd,Musgrave Professional Red Lunch Napkins 200 x 2-Ply 32 x 32cm,No
Packaging & Disposables,318813,5099839228810	,M/P LUNCH NAPKIN RED 2 PLY 32CM,NA,NA,NA,20.0%,Out of Stock,Musgrave,Musgrave Professional Red Lunch Napkins 200 x 2-Ply 32 x 32cm,No
Packaging & Disposables,774866,5098712231480	,DISPOSABLE TURKEY ROASTING TRAY,NA,NA,NA,20.0%,Out of Stock,Shabra Plastics,NA,No
Packaging & Disposables,191086,5026326001922	,"PIZZA BOX 9"" PK 100",NA,NA,NA,20.0%,Out of Stock,Unbranded,"9"" Pizza Box",No
Packaging & Disposables,793973,5391537241994	,WRAP KRAFT 4PLY PAPER STRAW 8X197MM,48X100PCE,NA,£105.55,20.0%,In Stock,Catering Disposables Ltd,NA,No
Packaging & Disposables,555673,18291991280	,REMOVABLE LABELS SUNDAY BLACK 25MM,36 x 1000pce,NA,£70.65,20.0%,In Stock,NCCO INTERNATIONAL IRELAND LTD,NA,No
Packaging & Disposables,791448,5011581064423	,CATERPACK ENVIRO COCKTAIL STRAWS,1 x 250pce,NA,£2.39,20.0%,In Stock,ROBINSON YOUNG,NA,No
Packaging & Disposables,444389,5397054007556	,FRESH E/DAY G/PROOF PAPER 14X18IN,1 x 1000pce,NA,£29.55,20.0%,In Stock,Unbranded,1000 Greaseproof 'Fresh Every Day' PTD 14 x 18 350 x 450 mm,No
Packaging & Disposables,339972,5026326002653	,IMT GREASEPFOOF REAM 7X9,1X4000SHT,NA,£21.65,20.0%,In Stock,Zeus Packaging Ltd,4000 Immit Greaseproof 28gsm 175 x 225,No
Packaging & Disposables,170687,5014569005012	,GREASEPROOF PURE 7X9IN/178X229MM,1 x 480sht,NA,£3.99,20.0%,In Stock,Unbranded,Greaseproof Pure 480 Sheets 187mm x 250mm,No
Packaging & Disposables,170686,5014569005036	,GREASEPROOF IMIT 20X15IN/508X381MM,1X960SHT,NA,£23.59,20.0%,In Stock,Unbranded,I.G.P. 32gsm 960 Sheets 350 x 450,No
"Confectionery, Crisps & Snacks",779481,4000539395628	,LINDT MASTER CHOCOLATIERCOLLECTION,1X184GRM,£8.19,£5.19,20.0%,In Stock,Lindt & Sprungli Ltd,"The Lindt DifferencePassion for chocolate at every stepFinest Cocoa - Lindt & Sprüngli Cocoa Farming Program, Roasting & Grinding, Lindt Invention Conching, Best Ingredients, Finishing with PerfectionFrom Bean to BarLindt Sustainabilitywww.lindt.com",No
"Confectionery, Crisps & Snacks",759935,5016346516766	,THORNTONS CLASSIC,6X262GRM,£6.99,£27.45,20.0%,In Stock,Ferrero Uk Ltd,Discover more at www.thorntons.co.uk,No
"Confectionery, Crisps & Snacks",759936,5016346516766	,THORNTONS CLASSIC,1X262GRM,£6.99,£4.59,20.0%,In Stock,Ferrero Uk Ltd,Discover more at www.thorntons.co.uk,No
"Confectionery, Crisps & Snacks",766261,8003340098920	,LINDOR SALTED CARAMEL,1 x 200grm,£5.95,£4.05,20.0%,In Stock,Lindt & Sprungli Ltd,Lindt & Sprüngli Cocoa Farming Program,No
"Confectionery, Crisps & Snacks",766260,8003340098920	,LINDOR SALTED CARAMEL,8 x 200grm,£5.95,£31.99,20.0%,In Stock,Lindt & Sprungli Ltd,Lindt & Sprüngli Cocoa Farming Program,No
"Confectionery, Crisps & Snacks",773324,8593893721692	,BLACK MAGIC CLASSIC,4X348GRM,£6.29,£16.99,20.0%,In Stock,Black Magic,"Black Magic is part of the Nestle Cocoa Plan, which works with UTZ to ensure a better future for cocoa farmers and even better chocolate for you. Find out more at www.nestlecocoaplan.com",No
Packaging & Disposables,767288,5391535880027	,GREAT VALUE FOIL 12IN/300MMX75M,6X75MTR,NA,£24.19,20.0%,In Stock,WESTERN PLASTICS LTD,NA,No
Packaging & Disposables,692154,5023139245437	,WRAPMASTR 3000 FOIL REFILL 12IN/30C,1 x 3pce,NA,£26.55,20.0%,In Stock,Wrapmaster,NA,No
Packaging & Disposables,530716,5023139639106	,WRAPMASTER 4500 DISPENSER,1 x 1pce,NA,£28.75,20.0%,In Stock,Baco,NA,No
"Confectionery, Crisps & Snacks",750171,8003340095820	,LINDOR MINT CARTON,1 x 200grm,£5.95,£4.05,20.0%,In Stock,Lindt & Sprungli Ltd,Lindt & Sprüngli Cocoa Farming ProgramLindt Sustainabilitywww.lindt.com,No
"Confectionery, Crisps & Snacks",723514,5034660517023	,CADBURY MILK TRAY BOX,1 x 360grm,£4.09,£3.09,20.0%,In Stock,Cadbury,"Cocoa LifePartnering with Fairtrade FoundationTo improve the lives of cocoa farmers & our environmentBy eating Cadbury, you've been encouraging environmental sustainabilityCocoa life helps farmers get the most from their cocoa trees through environmentally friendly farmingwww.cocoalife.org",No
Packaging & Disposables,530172,5023139245512	,WRAPMASTR 4500 FOIL REFILL 18IN/45C,1 x 3pce,NA,£36.49,20.0%,In Stock,WESTERN PLASTICS LTD,Wrapmaster 4500 Aluminium Foil Refills 45cm x 90m x 3,No
"Confectionery, Crisps & Snacks",750170,8003340095820	,LINDOR MINT CARTON,8 x 200grm,£5.95,£31.99,20.0%,In Stock,Lindt & Sprungli Ltd,Lindt & Sprüngli Cocoa Farming ProgramLindt Sustainabilitywww.lindt.com,No
Packaging & Disposables,722707,5026326000161	,CW BUTCHER FILM 7.5X10,1 x 1pce,NA,£9.09,20.0%,In Stock,Zeus Packaging Ltd,Clear Film Sheets 7.5 x 10,No
Packaging & Disposables,692153,5023139318124	,WRAPMASTER 4500 C/FILM REFILL,1 x 3pce,NA,£31.05,20.0%,In Stock,WESTERN PLASTICS LTD,NA,No
Packaging & Disposables,530714,5023139639007	,WRAPMASTER C/FILM DISPENSER 300MM,1 x,NA,£28.75,20.0%,In Stock,Wrapmaster,NA,No
Packaging & Disposables,170622,5410508031157	,SABERT PLATTER & LID COMBO 35X24CM,1 x 5pce,NA,£8.39,20.0%,In Stock,Unbranded,NA,No
"Confectionery, Crisps & Snacks",914966,96139455	,HOLLOW BUNNY#,8 x 100grm,£2.23,£12.05,20.0%,In Stock,Kraft Foods UK Ltd,Cocoa Life,No
"Confectionery, Crisps & Snacks",915155,7622201497002	,CADBURY EGG HUNT PACK,1 x 130grm,£3.99,£2.55,20.0%,In Stock,Kraft Foods UK Ltd,BeTreatwise.netCocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
Packaging & Disposables,170621,5410508031157	,SABERT PLATTER & LID COMBO 35X24CM,3 x 5pce,NA,£20.25,20.0%,In Stock,Unbranded,NA,No
Packaging & Disposables,915968,3700410900071	,SABERT 30X24CM PULP 5 COMP TRAY,4 x 50pce,NA,£60.49,20.0%,In Stock,Celtic Sales Ltd,NA,No
Packaging & Disposables,915969,3700410900071	,SABERT 30X24CM PULP 5 COMP TRAY,1 x 50pce,NA,£16.49,20.0%,In Stock,Celtic Sales Ltd,NA,No
Packaging & Disposables,915913,3700410900101	,SABERT PULP LID 5 COMP 31 X 25CM,1 x 50pce,NA,£10.75,20.0%,In Stock,Celtic Sales Ltd,NA,No
Packaging & Disposables,703235,5098712014786	,BLACK RECTANGLE TRAY&TRILID 33X23,1 x 10pce,NA,£8.59,20.0%,In Stock,Unbranded,Black Rectangle Tray Plus Triangle Lids 13inch 10's,No
Packaging & Disposables,703234,5098712014786	,BLACK RECTANGLE TRAY&TRILID 33X23,10 x 10pce,NA,£71.15,20.0%,In Stock,Unbranded,Black Rectangle Tray Plus Triangle Lids 13inch 10's,No
Packaging & Disposables,447775,5391519827482	,CHILL ICE CREAM CONTAINE# 5OZ/15CL,1 x 50pce,NA,£5.05,20.0%,In Stock,Catering Disposables Ltd,NA,No
"Confectionery, Crisps & Snacks",620881,7622210722232	,CADBURY ROSES CARTON,1X290GRM,£4.75,£2.19,20.0%,In Stock,Kraft Foods UK Ltd,Cocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
"Confectionery, Crisps & Snacks",528203,3664346304863	,TERRYS MILK CHOCOLATE ORANGE,1X157GRM,£1.01,£0.95,20.0%,In Stock,Protamino Nutrition Ltd,Terry's Chocolate Orange,No
"Confectionery, Crisps & Snacks",555571,8003340090276	,LINDT LINDOR ASSORTED CHOCOLATE BOX,8 x 200grm,£5.95,£31.99,20.0%,In Stock,Lindt,Lindt & Sprüngli Cocoa Farming Program,No
"Confectionery, Crisps & Snacks",620871,7622210722232	,CADBURY ROSES CARTON,6X290GRM,£4.75,£18.99,20.0%,In Stock,Kraft Foods UK Ltd,Cocoa LifePartnering with Fairtrade Foundationwww.cocoalife.org,No
Packaging & Disposables,915912,3700410900101	,SABERT PULP LID 5 COMP 31 X 25CM,4 x 50pce,NA,£38.65,20.0%,In Stock,Celtic Sales Ltd,NA,No
