Barcode,Product ID,Product Name,Description,Wholesale Price,Packet Format,Vat,On Promo,Promotional Price
8410036806422	,231374,Freixenet Prosecco 75cl,"Prosecco - White Sparkling Italian WineWine of ItalyExtra dryPresented in a striking cut-glass bottle, Freixenet Prosecco blends superior quality with stunning beauty. Using its extensive sparkling winemaking expertise, Freixenet has created a stand-out, high quality and stylish wine that is the perfect for any occasion. Made from the finest Glera grapes in Italy's Prosecco region of Veneto, Freixenet Prosecco is as distinctive as it is delicious, with the lively effervescence of ripe lemon, hints of green apple, and grapefruit flavours. With a delightful light and fresh finish, this prosecco can be enjoyed to celebrate every occasion in style. What's more, the stunning bottle makes for a great centrepiece at any celebration, or to impress family and friends over an evening meal. Perfect with shellfish, light meats, desserts or as a sophisticated aperitif.Type of Closure: Natural CorkCurrent Vintage: NVGrape Variety: GleraWinemaker: Freixenet's technical teamAgent: Freixenet UKVinification Details: The aromas and freshness of its grapes are preserved thanks to a first slow cooled fermentation. The second fermentation takes place in stainless steel tanks pressurized at controlled temperatureRegional Information: Bookended by the towns of Conegliano in the east and Valdobbiadene, the hilly Veneto is the most important prosecco producing region in ItalyAlcohol By Volume: 11Units: 8.25Tasting Notes: A refreshing Prosecco with a clean fresh palate of ripe lemon, green apple and grapefruit flavoursServing Suggestion: Perfect with shellfish, light meats, desserts or as a sophisticated aperitifStatutory/Years: 18", £45.99, 6 x 75cl , 20%,No,N/A
8711177580210	,1016323,Mona Lisa Dark Chocolate Truffle Shells,"Mona Lisa Dark Chocolate Truffle Shells are the ideal base for pralines and truffles. Simply fill with ganache crèmes, caramels, or fillings and decorate. 25mm dia. 6ml capacity.", £30.45, 1 x 504's , 0%,No,N/A
3770002946367	,1018734,Quinola Organic Red Quinoa 2kg,"Organic Red Quinoa.Quinola Motherg Lrg Bag Red 2KGEU Organic - PE-BIO-140, Non-EU Agriculture", £12.35, 1 x 2kg , 0%,No,N/A
8711177579856	,1016329,Mona Lisa Dark Chocolate Pencils X-Large,"Mona Lisa Dark Chocolate Pencils X-Large Finely rolled dark chocolate X-Large Pencils (D: 7, L: 200mm) bring elegance to the forefront of your desserts. Use this chocolate stick on plated desserts, cakes and even ice creams.", £16.59, 1 x 900g (115's , 0%,No,N/A
8711177580869	,1016327,Mona Lisa Marbled Chocolate Pencils X-Large,"Finely rolled extra large marbled chocolate (D: 7, L: 200mm) for extra texture and sophistication. This chocolate pencil can be used on plated desserts, cakes and even ice creams.", £18.95, 1 x 900g (115's , 0%,No,N/A
9312088201905	,189746,Wolf Blass Yellow Label Chardonnay 750ml,"ChardonnayWine of South AustraliaThe Heartland of Wolf Blass WinesAromas of rich stone fruits and subtle oak lead into an elegant, medium bodied palate with a soft, creamy texture and a long finish.Type of Closure: ScrewcapProducer: Wolf BlassGrape Variety: ChardonnayAgent: Treasury Wine EstateVinification Details: A warm, dry start to the season brought on rapid, early flowering. After a much-needed rain in January, summer progressed with warm days and relatively cool nights, perfect for ripening. A burst of heat in late January brought on an early, condensed harvest with wines full of flavour and with good natural balance.History: Wolf Blass Wines, established in 1966, has grown from a humble tin shed to become one of the world's most successful and awarded wineries. Today, Wolf Blass wines are exported to more than 50 countries and are recognised internationally as icons of modern winemaking. The essence of Wolf Blass wines is exemplified through the passion of its custodians, past and present as they continue to create wines of quality, character and consistency.Regional Information: The heartland of Wolf Blass winemaking, Yellow Label has delivered exceptional quality for over 40 years through an outstanding range of South Australian wines. Bright, fruit-driven and full of flavour, Yellow Label wines pair perfectly with food, helping make any meal more of an occasion.Alcohol By Volume: 13.5Units: 10.1Tasting Notes: Aromas of rich stone fruits and subtle oak lead into an elegant, medium bodied palate with a soft, creamy texture and a long finishStatutory/Years: 18", £33.69, 6 x 75cl , 20%,No,N/A
9312088411892	,189399,Wolf Blass Yellow Label Cabernet Sauvignon 750ml,"Cabernet SauvignonWine of South AustraliaThe Heartland of Wolf Blass WinesDark plum and blackcurrant flavours, subtle oak and fine tannins combine in a rich, full flavoured wine with perfect balance and a lingering finish.10.5 UK Units per bottle 1.8 UK Units Per 125ml Glass The UK Chief Medical Officers recommend adults do not regularly drink more than 14 units per week. drinkaware.co.ukType of Closure: ScrewcapCurrent Vintage: 2020Producer: Wolf BlassGrape Variety: Cabernet SauvignonAgent: Treasury Wine EstateVinification Details: A warm, dry start to the season brought on rapid, early flowering. After a much-needed rain in January, summer progressed with warm days and relatively cool nights, perfect for ripening. A burst of heat in late January brought on an early, condensed harvest with wines full of flavour and with good natural balance.History: Blass Wines, established in 1966, has grown from a humble tin shed to become one of the world's most successful and awarded wineries. Today, Wolf Blass wines are exported to more than 50 countries and are recognised internationally as icons of modern winemaking. The essence of Wolf Blass wines is exemplified through the passion of its custodians, past and present as they continue to create wines of quality, character and consistency.Regional Information: The heartland of Wolf Blass winemaking, Yellow Label has delivered exceptional quality for over 40 years through an outstanding range of South Australian wines. Bright, fruit-driven and full of flavour, Yellow Label wines pair perfectly with food, helping make any meal more of an occasion.Alcohol By Volume: 14Units: 1.8Tasting Notes: Dark plum and blackcurrant flavours, subtle oak and fine tannins combine in a rich, full flavoured wine with perfect balance and a lingering finishStatutory/Years: 18", £33.69, 6 x 75cl , 20%,No,N/A
8711177580289	,1016330,Mona Lisa Dark Chocolate Mocha Beans,Espresso flavoured chocolate beans. The ideal decoration with which to give an extra taste dimension., £16.95, 1 x 1kg , 0%,No,N/A
5060414178097	,1014863,Orchid  Beauty and Spa Tunic Black Size: 18,"Orchid Beauty and Spa Tunic Black Size: 18 DELIVERY 5 WORKING DAYS Size: Size 18 (Bust 43"") 100% Polyester 185gsm", £20.99, 1 x 1 , 20%,No,N/A
5020379162951	,267599,Vino Frizzante Prosecco 75cl,"ProseccoSemi-Sparkling White WineSuitable for vegetariansType of Closure: ScrewcapCurrent Vintage: NVProducer: Fratelli Martini Secondo Luigi S.p.A,Grape Variety: GleraWinemaker: Massimo MarassoAgent: Italian Wines And BeveragesVinification Details: The glera grapes are softly pressed and the must is kept at 0 degrees until ready for the natural sparkling that takes place in stainless steel pressurised tanks.History: Prosecco began to be made in its modernm light, dry style at some point in the early 1960's. Prosecco frizzante stops forming bubbles soon after pouring.Regional Information: With the right soil composition, hills well exposed to sunlight, abundant and frequest rainfall, constant mild temperatures between April and October, and marked temperature changes during the ripening season, there simply is no better place to produce this wine.Alcohol By Volume: 10.5Units: 7.9Taste Category: 1 - Dry", £34.99, 6 x 75cl , 20%,No,N/A
5060715581886	,1015426,Polo Shirt Royal(38-40/S),"Polo Shirt Royal(38-40/S) DELIVERY 5 WORKING DAYS Size Guide: UK Guide: S (38""-40"") 50% Polyester 50% Cotton 180 gsm", £15.99, 1 x 1 , 20%,No,N/A
5020379067140	,148165,Valencia Red 75cl,"Red Spanish WineWine of SpainThis soft and juicy red is perfect with grilled red meats such as steak, lamb or spicy chorizo and pasta dishes.Type of Closure: ScrewcapCurrent Vintage: NVProducer: Bodegas MurviedroGrape Variety: RedGrapeBlendWinemaker: Victor MarquésAgent: Buckingham SchenkVinification Details: Our Valencia red is made from traditional red grapes of the Valencia region. Our sun drenched vineyards produce fantastically ripe grapes full of flavour. The grapes are then pressed and fermented in temperature controlled tanks to retain all their goodness to produce our smooth, fruity wine which you can enjoy with barbecued meats and pasta dishes.History: Our philosophy is based on combining the most modern winemaking techniques with grapes from traditional vineyards. The result is our Valencia wines meet the highest international quality standards, while maintaining their Spanish character and originality.Regional Information: Valencia has developed a fantastic reputation for producing quality wines and the best can compete with the country's top wines. They are renowned for their flexibility to be enjoyed with all foods or just in the company of friends.Alcohol By Volume: 11.5Units: 8.6Taste Category: B light to mediumTasting Notes: Soft and fruity red.Serving Suggestion: This soft and juicy red is perfect with grilled red meats such as steak, lamb or spicy chorizo and pasta dishes.Statutory/Years: 18", £25.99, 6 x 75cl , 20%,No,N/A
5060090200419	,1018610,Afropol Walnut Pieces 1kg,Afropol Walnut Pieces 1kg, £8.35, 1 x 1Kg , 0%,No,N/A
5060715581817	,1015420,Polo Shirt Charcoal(36-38/XS),"Polo Shirt Charcoal(36-38/XS) DELIVERY 5 WORKING DAYS Size Guide: UK Guide: XS (36""-38"") 50% Polyester 50% Cotton 180 gsm", £15.99, 1 x 1 , 20%,No,N/A
8426365000165	,1016334,Forvum Cabernet Sauvignon Red Wine Vinegar,"Forvm Cabernet Sauvignon is made from red wine with a complexity reminiscent of a good aged wine and flavours of red fruits, chocolate and figs. Perfect for vinaigrettes, soups, sauces, meat, marinades,with fruit, chocolate, ice cream. Aged for 8 years in soleras 6.5% acidity.", £7.75, 1 x 50cl , 0%,No,N/A
9414416305528	,205091,Villa Maria Private Bin Sauvignon Blanc 750ml,"New Zealand WineWine of Marlborough, New ZealandFresh lookSame great tasteGrown between wild oceans, ancient river valleys and towering mountains, then bottled at our winery in the crater of a volcano, Villa Maria Private Bin Sauvignon Blanc is an iconic New Zealand wine. With the crack of the screwcap taste it for yourself as you unleash the essence of Marlborough and vibrant flavours of passionfruit and fresh Kaffir lime.Type of Closure: ScrewcapCurrent Vintage: 2021Producer: Villa MariaGrape Variety: Sauvignon BlancWinemaker: Nick PiconeAgent: Hatch MansfieldVinification Details: Careful vineyard management helped to give optimum flavour profile to the Sauvignon grapes. Then to ensure the retention of delicate flavours and aromas, the fruit was cold settled at 6 degrees Celsius for 24 hours before fermentationHistory: Villa Maria was founded in 1961 and is today regarded as one of New Zealand's leading winemakers and has the accolade of making the most award winning wines in New ZealandRegional Information: The fruit was sourced from a number of vineyards in the Awatere and Wairau Valleys of Marlborough. The multi-vineyard sites ensures a consistency of style and level of quality each yearAlcohol By Volume: 13.5Units: 10.1Tasting Notes: With the crack of the screwcap taste it for yourself as you unleash the essence of Marlborough and vibrant flavours of passionfruit and fresh Kaffir lime", £43.49, 6 x 75cl , 20%,No,N/A
5060715581756	,1015414,Polo Shirt Navy(36-38/XS),"Polo Shirt Navy(36-38/XS) DELIVERY 5 WORKING DAYS Size Guide: UK Guide: XS (36""-38"") 50% Polyester 50% Cotton 180 gsm", £15.99, 1 x 1 , 20%,No,N/A
3660407043368	,1017519,PatisFrance Whole Blanched Hazelnuts 1kg,PatisFrance Whole Blanched Hazelnuts 1kg, £13.50, 1 x 1kg , 0%,No,N/A
5060715581619	,1015400,Womens Classic Polo Shirt Royal(16) 2-Pack,"Womens Classic Polo Shirt Royal(16) DELIVERY 5 WORKING DAYS Size Guide: UK Guide: 16 (38""-40"") Reactive Dyed 220 gsm", £16.99, 1 x 2 , 20%,No,N/A
7613035848306	,1016288,CHEF® All Natural Beef Stock,Chef Premium Natural Beef Stock Pack 1 Litre, £9.55, 1 x Ltr , 0%,No,N/A
5060715580711	,1015309,Full Zip Fleece Black (44-46/XL),"Full Zip Fleece Black (44-46/XL) DELIVERY 5 WORKING DAYS Size Guide: UK Size: X-Large (44""-46"") 100% Polyester Weight 280 gsm", £14.99, 1 x 1 , 20%,No,N/A
8426365000196	,1016333,Forvum Chardonnay White Wine Vinegar,"Forvm Chardonnay white wine vinegar is a tangy and full-bodied vinegar with distinctive citrus flavours. Perfect for dishes of oysters, seafood, soups, sauces, vinaigrettes, marinades, with fish and chips (substituting lemon/lime), cheese and dessert making. Aged for 3 years in soleras. 6.5% acidity.", £9.79, 1 x 50cl , 0%,No,N/A
